Area,ISO 3 code,Year,Area type,Electricity source,Is aggregated source,Generation (TWh),Generation YoY change (TWh),Generation YoY change (%),Share of generation (%),Share of generation YoY change (% points),Emissions (MtCO2e),Emissions YoY change (MtCO2e),Emissions YoY change (%),Share of emissions (%),Emissions intensity (gCO2e/kWh),Continent,Ember region,EU member,OECD member,G20 member,G7 member,ASEAN member
Latvia,LVA,2017,Country or economy,Thermal,True,3.0,-0.76,-20.213,39.841,-18.726,0.957,-0.294,-23.501,90.038,319.0,Europe,Europe,True,True,False,False,False
Latvia,LVA,2017,Country or economy,Hard coal,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Onshore wind,False,0.12,-0.03,-20.0,1.786,-0.206,0.001,-0.001,-50.0,0.069,8.333,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Hydro,False,2.43,-1.95,-44.521,36.161,-22.006,0.058,-0.046,-44.231,4.014,23.868,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Bioenergy,False,0.94,0.01,1.075,13.988,1.637,0.203,0.002,0.995,14.05,215.957,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Lignite,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Gas,False,3.22,1.15,55.556,47.917,20.427,1.176,0.42,55.556,81.391,365.217,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Other fossil,False,0.01,0.01,,0.149,0.149,0.007,0.007,,0.484,700.0,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Net imports,False,0.91,0.97,-1616.667,13.542,14.339,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Wind,True,0.12,-0.03,-20.0,1.786,-0.206,0.001,-0.001,-50.0,0.069,8.333,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Coal,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Wind and solar,True,0.12,-0.03,-20.0,1.786,-0.206,0.001,-0.001,-50.0,0.069,8.333,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,"Hydro, bioenergy and other renewables",True,3.37,-1.94,-36.535,50.149,-20.369,0.261,-0.044,-14.426,18.064,77.448,Europe,Europe,True,True,False,False,False
Latvia,LVA,2018,Country or economy,Renewables,True,3.49,-1.97,-36.081,51.935,-20.575,0.262,-0.045,-14.658,18.133,75.072,Europe,Europe,True,True,False,False,False
