code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl,gdp_real,cons_hh_real,cons_gov_real,inv_real,capform_real,exports_real,imports_real,gdp_output_real,va_total_real,va_agri_real,va_ind_real,va_mfg_real,va_constr_real,va_trade_real,va_ict_real,va_fin_real,va_realest_real,va_prof_real,va_public_real,va_other_real,va_services_real,taxes_prod_real,chainlink_disc_real
USA,1999-10-01,2.47504e+06,1.61676e+06,349363,563286,584347,257743,333170,,,,,,,,,,,,,,,,,2.47504e+06,1.3907e+06,921390,160956,172685,11728.3,71.5952,72.6218,,78.8474,79.6238,81.6465,83.2199,,,,,,,,,,,,,,,,,3.457e+06,2.22627e+06,,714401,733884,315681,400349,,,,,,,,,,,,,,,,
USA,2000-01-01,2.50054e+06,1.65455e+06,350185,580912,584951,263226,352372,,,,,,,,,,,,,,,,,2.50054e+06,1.43909e+06,936558,163371,174638,11266.8,72.0714,73.2124,,79.3507,80.1017,82.2005,84.8143,,,,,,,,,,,,,,,,,3.46954e+06,2.25994e+06,,732082,730261,320224,415463,,,,,,,,,,,,,,,,
USA,2000-04-01,2.56193e+06,1.67798e+06,359177,592790,615401,273340,363965,,,,,,,,,,,,,,,,,2.56193e+06,1.44982e+06,956555,165461,176829,11368,72.5199,73.562,,79.7229,80.5156,82.8342,84.9001,,,,,,,,,,,,,,,,,3.53273e+06,2.28104e+06,,743563,764325,329984,428698,,,,,,,,,,,,,,,,
USA,2000-07-01,2.57954e+06,1.705e+06,361468,597235,611544,281250,379717,,,,,,,,,,,,,,,,,2.57954e+06,1.47786e+06,966364,166360,177815,11454.8,72.9441,74.0372,,80.0916,80.7318,83.2334,85.4983,,,,,,,,,,,,,,,,,3.53633e+06,2.30289e+06,,745690,757500,337906,444123,,,,,,,,,,,,,,,,
USA,2000-10-01,2.60894e+06,1.72965e+06,366758,601776,615362,278294,381130,,,,,,,,,,,,,,,,,2.60894e+06,1.48785e+06,969892,167524,179274,11750.5,73.3374,74.4573,,80.2917,80.8924,83.1906,85.691,,,,,,,,,,,,,,,,,3.55744e+06,2.32301e+06,,749488,760717,334526,444772,,,,,,,,,,,,,,,,
USA,2001-01-01,2.61756e+06,1.74882e+06,376344,600710,593052,274203,374866,,,,,,,,,,,,,,,,,2.61756e+06,1.51448e+06,988142,167237,181045,13808,73.8218,75.0106,,80.3516,80.8662,83.0128,85.3842,,,,,,,,,,,,,,,,,3.54578e+06,2.33144e+06,,747602,733375,330314,439034,,,,,,,,,,,,,,,,
USA,2001-04-01,2.64975e+06,1.76056e+06,382203,600878,597988,264503,355507,,,,,,,,,,,,,,,,,2.64975e+06,1.5122e+06,1.0053e+06,165533,181036,15503.3,74.2659,75.3626,,80.5798,80.8434,82.4933,83.6522,,,,,,,,,,,,,,,,,3.56792e+06,2.33612e+06,,745693,739686,320636,424982,,,,,,,,,,,,,,,,
USA,2001-07-01,2.6495e+06,1.76758e+06,387482,594627,587098,249726,342384,,,,,,,,,,,,,,,,,2.6495e+06,1.50818e+06,1.00795e+06,163544,181334,17790.5,74.5577,75.4008,,80.7539,81.366,82.0879,82.4342,,,,,,,,,,,,,,,,,3.55363e+06,2.34425e+06,,736345,721552,304217,415342,,,,,,,,,,,,,,,,
USA,2001-10-01,2.66512e+06,1.79683e+06,392122,588794,568587,238380,330802,,,,,,,,,,,,,,,,,2.66512e+06,1.51149e+06,981944,172666,184274,11608.3,74.7915,75.4313,,80.8103,81.4558,81.1805,80.4792,,,,,,,,,,,,,,,,,3.56339e+06,2.38208e+06,,728613,698031,293642,411040,,,,,,,,,,,,,,,,
USA,2002-01-01,2.69588e+06,1.80443e+06,401323,586771,586844,242289,339010,,,,,,,,,,,,,,,,,2.69588e+06,1.51718e+06,1.01414e+06,175363,186006,10643.5,75.0272,75.582,70.3412,80.788,81.7573,80.7479,80.1975,,,,,,,,,,,,,,,,,3.5932e+06,2.38738e+06,570537,726310,717788,300056,422720,,,,,,,,,,,,,,,,
USA,2002-04-01,2.72186e+06,1.82699e+06,409008,587641,592933,251038,358103,,,,,,,,,,,,,,,,,2.72186e+06,1.53432e+06,1.02965e+06,177868,187823,9955.5,75.2892,76.1418,71.1054,80.893,81.4374,81.2455,81.9673,,,,,,,,,,,,,,,,,3.61521e+06,2.39946e+06,575214,726442,728084,308988,436885,,,,,,,,,,,,,,,,
USA,2002-07-01,2.74601e+06,1.84928e+06,413547,588708,595066,253890,365777,,,,,,,,,,,,,,,,,2.74601e+06,1.54132e+06,1.03982e+06,181790,192123,10333.3,75.6496,76.5354,71.7459,80.8819,81.5618,81.9085,82.6727,,,,,,,,,,,,,,,,,3.62991e+06,2.41625e+06,576406,727860,729589,309968,442440,,,,,,,,,,,,,,,,
USA,2002-10-01,2.76536e+06,1.86824e+06,421940,591000,599250,250762,374834,,,,,,,,,,,,,,,,,2.76536e+06,1.55054e+06,1.06516e+06,183614,194078,10464,76.0885,76.8922,72.8137,81.2396,81.9668,82.1094,83.2254,,,,,,,,,,,,,,,,,3.6344e+06,2.42969e+06,579480,727478,731089,305399,450384,,,,,,,,,,,,,,,,
USA,2003-01-01,2.79353e+06,1.89179e+06,428725,597813,604333,251050,382366,,,,,,,,,,,,,,,,,2.79353e+06,1.55547e+06,1.0706e+06,185373,197153,11780,76.4611,77.4799,73.911,81.5785,82.1195,82.4574,85.2689,,,,,,,,,,,,,,,,,3.65354e+06,2.44165e+06,580056,732807,735919,304460,448424,,,,,,,,,,,,,,,,
USA,2003-04-01,2.82819e+06,1.91536e+06,435126,609291,607669,251866,381834,,,,,,,,,,,,,,,,,2.82819e+06,1.57894e+06,1.0796e+06,185713,199998,14285,76.7302,77.5574,74.1559,81.5545,82.1352,82.5801,83.9269,,,,,,,,,,,,,,,,,3.68589e+06,2.46961e+06,586772,747096,739840,304996,454960,,,,,,,,,,,,,,,,
USA,2003-07-01,2.89167e+06,1.95523e+06,437840,628234,628344,259328,389076,,,,,,,,,,,,,,,,,2.89167e+06,1.60059e+06,1.09899e+06,191767,203248,11480.5,77.1688,78.0678,74.8179,81.6196,82.1966,82.7652,84.2,,,,,,,,,,,,,,,,,3.7472e+06,2.50453e+06,585208,769710,764440,313329,462085,,,,,,,,,,,,,,,,
USA,2003-10-01,2.94306e+06,1.97836e+06,444688,641845,650931,272920,403844,,,,,,,,,,,,,,,,,2.94306e+06,1.62729e+06,1.11259e+06,193706,205217,11511.8,77.6391,78.4513,75.4917,82.11,82.7884,83.3558,84.7056,,,,,,,,,,,,,,,,,3.79069e+06,2.52177e+06,589055,781689,786259,327416,476762,,,,,,,,,,,,,,,,
USA,2004-01-01,2.98086e+06,2.01219e+06,453068,645587,657093,283417,424911,,,,,,,,,,,,,,,,,2.98086e+06,1.63771e+06,1.14052e+06,200770,211830,11060.5,78.1933,79.0557,76.4481,82.791,83.4748,84.6473,86.6961,,,,,,,,,,,,,,,,,3.81217e+06,2.54529e+06,592648,779779,787176,334822,490115,,,,,,,,,,,,,,,,
USA,2004-04-01,3.0282e+06,2.03678e+06,459353,667972,686470,292538,446934,,,,,,,,,,,,,,,,,3.0282e+06,1.66962e+06,1.16344e+06,204059,214974,10915.5,78.8243,79.5873,77.3732,83.6971,84.3601,85.5776,87.7334,,,,,,,,,,,,,,,,,3.84171e+06,2.55917e+06,593685,798083,813737,341840,509422,,,,,,,,,,,,,,,,
USA,2004-07-01,3.07633e+06,2.07083e+06,466569,686050,702092,295046,458214,,,,,,,,,,,,,,,,,3.07633e+06,1.70335e+06,1.18418e+06,206489,217833,11344.5,79.3245,79.9786,78.3561,84.5277,85.2046,86.0237,88.718,,,,,,,,,,,,,,,,,3.87815e+06,2.58923e+06,595447,811628,824007,342982,516484,,,,,,,,,,,,,,,,
USA,2004-10-01,3.1318e+06,2.11216e+06,472930,703780,721802,305361,480445,,,,,,,,,,,,,,,,,3.1318e+06,1.71862e+06,1.20614e+06,210394,223460,13065.8,79.9394,80.6621,79.4391,85.4647,86.1486,86.9658,90.905,,,,,,,,,,,,,,,,,3.91772e+06,2.61852e+06,595336,823474,837858,351128,528513,,,,,,,,,,,,,,,,
USA,2005-01-01,3.19182e+06,2.13793e+06,481144,721288,746907,314602,488766,,,,,,,,,,,,,,,,,3.19182e+06,1.73443e+06,1.2385e+06,214582,228765,14182.3,80.5775,81.1311,80.3465,86.3199,87.0953,87.9497,91.6895,,,,,,,,,,,,,,,,,3.96118e+06,2.63516e+06,598837,835599,857575,357707,533066,,,,,,,,,,,,,,,,
USA,2005-04-01,3.23066e+06,2.17529e+06,485504,739468,746676,323713,500516,,,,,,,,,,,,,,,,,3.23066e+06,1.75428e+06,1.26775e+06,219156,234329,15173.5,81.1583,81.6438,81.2339,87.2026,87.9502,88.518,92.6533,,,,,,,,,,,,,,,,,3.9807e+06,2.66436e+06,597662,847988,848976,365703,540203,,,,,,,,,,,,,,,,
USA,2005-07-01,3.28566e+06,2.21702e+06,494277,759014,762102,325579,513319,,,,,,,,,,,,,,,,,3.28566e+06,1.78355e+06,1.28906e+06,222529,238026,15496.5,81.8979,82.5255,82.3553,88.2332,88.8033,89.0444,94.4927,,,,,,,,,,,,,,,,,4.0119e+06,2.68647e+06,600176,860236,858190,365636,543236,,,,,,,,,,,,,,,,
USA,2005-10-01,3.33105e+06,2.23882e+06,501102,770724,792321,337686,538882,,,,,,,,,,,,,,,,,3.33105e+06,1.80546e+06,1.34163e+06,225260,241318,16058.5,82.5706,83.1837,83.4683,89.2221,89.905,89.5817,96.1012,,,,,,,,,,,,,,,,,4.03418e+06,2.69142e+06,600350,863826,881286,376958,560744,,,,,,,,,,,,,,,,
USA,2006-01-01,3.39979e+06,2.27504e+06,510100,792802,812356,353492,551196,,,,,,,,,,,,,,,,,3.39979e+06,1.84785e+06,1.3696e+06,231529,245461,13932.3,83.1558,83.6175,84.1633,89.9965,90.6973,90.1198,96.315,,,,,,,,,,,,,,,,,4.08846e+06,2.72077e+06,606084,880926,895678,392246,572284,,,,,,,,,,,,,,,,
USA,2006-04-01,3.43836e+06,2.30691e+06,514688,796388,815266,364942,563452,,,,,,,,,,,,,,,,,3.43836e+06,1.8599e+06,1.39834e+06,235036,247922,12886.5,83.882,84.3517,85.1558,90.6702,91.3231,91.3444,97.4859,,,,,,,,,,,,,,,,,4.09904e+06,2.73487e+06,604408,878335,892728,399523,577984,,,,,,,,,,,,,,,,
USA,2006-07-01,3.46755e+06,2.33844e+06,520051,795186,814874,368854,574676,,,,,,,,,,,,,,,,,3.46755e+06,1.87462e+06,1.41809e+06,238554,251026,12471.5,84.4675,84.959,85.9125,91.2158,91.7651,92.4425,98.444,,,,,,,,,,,,,,,,,4.10518e+06,2.75244e+06,605326,871763,888000,399009,583758,,,,,,,,,,,,,,,,
USA,2006-10-01,3.50989e+06,2.35684e+06,528114,798482,809351,382883,567300,,,,,,,,,,,,,,,,,3.50989e+06,1.90889e+06,1.40252e+06,240454,252631,12177,84.7704,84.8184,86.5119,92.0168,92.4567,92.4518,97.3056,,,,,,,,,,,,,,,,,4.14047e+06,2.77869e+06,610452,867757,875384,414143,583008,,,,,,,,,,,,,,,,
USA,2007-01-01,3.55391e+06,2.39303e+06,536052,804302,809644,394498,579316,,,,,,,,,,,,,,,,,3.55391e+06,1.95424e+06,1.38716e+06,244088,256463,12374.8,85.5762,85.593,81.767,92.6691,92.905,93.4059,97.941,,,,,,,,,,,,,,,,,4.15292e+06,2.79583e+06,655585,867929,871475,422348,591495,,,,,,,,,,,,,,,,
USA,2007-04-01,3.60052e+06,2.41968e+06,545078,811659,822215,405691,592142,,,,,,,,,,,,,,,,,3.60052e+06,1.96406e+06,1.42006e+06,243725,258270,14545.3,86.1713,86.3194,82.6151,92.8391,93.2904,94.6228,99.58,,,,,,,,,,,,,,,,,4.17833e+06,2.80317e+06,659780,874264,881350,428745,594640,,,,,,,,,,,,,,,,
USA,2007-07-01,3.64103e+06,2.4496e+06,553186,809255,820486,421428,603666,,,,,,,,,,,,,,,,,3.64103e+06,1.97385e+06,1.39746e+06,244971,258949,13978.3,86.6417,86.8076,83.4257,92.9528,93.9335,95.3139,100.953,,,,,,,,,,,,,,,,,4.2024e+06,2.82187e+06,663088,870609,873476,442147,597970,,,,,,,,,,,,,,,,
USA,2007-10-01,3.67876e+06,2.48428e+06,564216,805868,812688,437678,620103,,,,,,,,,,,,,,,,,3.67876e+06,1.99722e+06,1.38563e+06,249461,263147,13686,86.9932,87.6914,84.5063,93.086,93.7125,96.7683,104.69,,,,,,,,,,,,,,,,,4.2288e+06,2.83299e+06,667661,865724,867215,452295,592322,,,,,,,,,,,,,,,,
USA,2008-01-01,3.67663e+06,2.50111e+06,574499,798005,793836,453330,646142,,,,,,,,,,,,,,,,,3.67663e+06,2.01695e+06,1.37812e+06,248452,261437,12985.3,87.3154,88.4065,85.7312,93.4055,93.6743,98.656,108.679,,,,,,,,,,,,,,,,,4.21075e+06,2.8291e+06,670116,854345,847443,459506,594543,,,,,,,,,,,,,,,,
USA,2008-04-01,3.71643e+06,2.53247e+06,586014,797608,792046,476320,670422,,,,,,,,,,,,,,,,,3.71643e+06,2.01657e+06,1.38714e+06,250758,263673,12915,87.738,89.2689,86.9368,93.6418,94.4064,100.702,113.84,,,,,,,,,,,,,,,,,4.23582e+06,2.8369e+06,674068,851766,838974,473000,588918,,,,,,,,,,,,,,,,
USA,2008-07-01,3.72475e+06,2.53977e+06,597823,787952,783996,480554,677392,,,,,,,,,,,,,,,,,3.72475e+06,2.02131e+06,1.40482e+06,251624,264624,13000,88.3988,90.2216,87.9408,94.308,94.8451,102.052,116.493,,,,,,,,,,,,,,,,,4.21357e+06,2.81503e+06,679802,835509,826607,470891,581485,,,,,,,,,,,,,,,,
USA,2008-10-01,3.65205e+06,2.47674e+06,595105,752884,737331,425076,582195,,,,,,,,,,,,,,,,,3.65205e+06,2.01384e+06,1.34273e+06,246350,260007,13656.5,88.6133,88.7814,86.653,95.2282,96.7524,95.9106,103.878,,,,,,,,,,,,,,,,,4.12134e+06,2.7897e+06,686767,790611,762080,443200,560458,,,,,,,,,,,,,,,,
USA,2009-01-01,3.60773e+06,2.45374e+06,595500,701480,663731,377942,483190,,,,,,,,,,,,,,,,,3.60773e+06,1.93485e+06,1.36565e+06,240138,253978,13839.3,88.5426,88.1811,85.3846,94.728,95.6567,92.675,95.269,,,,,,,,,,,,,,,,,4.07457e+06,2.78262e+06,697432,740520,693868,407814,507185,,,,,,,,,,,,,,,,
USA,2009-04-01,3.59531e+06,2.45138e+06,605980,676545,627545,380273,469865,,,,,,,,,,,,,,,,,3.59531e+06,1.94257e+06,1.36406e+06,240462,254328,13866.3,88.3958,88.5313,85.6828,93.6238,94.2045,92.6371,96.5633,,,,,,,,,,,,,,,,,4.06729e+06,2.76894e+06,707237,722621,666152,410498,486588,,,,,,,,,,,,,,,,
USA,2009-07-01,3.61222e+06,2.48485e+06,611778,672592,621590,398681,504680,,,,,,,,,,,,,,,,,3.61222e+06,1.93862e+06,1.38687e+06,240421,257188,16767.3,88.5008,89.1408,86.2911,92.7342,93.4218,93.6597,99.6084,,,,,,,,,,,,,,,,,4.08157e+06,2.78756e+06,708970,725289,665359,425670,506664,,,,,,,,,,,,,,,,
USA,2009-10-01,3.66281e+06,2.50125e+06,620170,672727,659706,425877,544191,,,,,,,,,,,,,,,,,3.66281e+06,1.95116e+06,1.4341e+06,247450,261324,13874.8,88.7806,89.828,87.0673,92.5938,92.949,94.8256,102.422,,,,,,,,,,,,,,,,,4.12569e+06,2.78449e+06,712288,726536,709750,449116,531324,,,,,,,,,,,,,,,,
USA,2010-01-01,3.69115e+06,2.52546e+06,625160,668144,667835,439969,567267,,,,,,,,,,,,,,,,,3.69115e+06,1.94366e+06,1.47201e+06,247463,261161,13698.5,89.0362,90.1747,87.9321,92.2933,92.8966,95.8062,104.146,,,,,,,,,,,,,,,,,4.14568e+06,2.80062e+06,710958,723936,718902,459228,544686,,,,,,,,,,,,,,,,
USA,2010-04-01,3.74505e+06,2.55204e+06,629436,690028,699205,454935,590564,,,,,,,,,,,,,,,,,3.74505e+06,1.97954e+06,1.48522e+06,251662,265535,13872.8,89.4705,90.3139,88.6015,92.3484,93.1326,96.9323,103.693,,,,,,,,,,,,,,,,,4.18579e+06,2.82574e+06,710412,747201,750762,469333,569532,,,,,,,,,,,,,,,,
USA,2010-07-01,3.7854e+06,2.57519e+06,627221,693254,721478,469313,607799,,,,,,,,,,,,,,,,,3.7854e+06,1.99756e+06,1.53322e+06,253268,267269,14000.3,89.7426,90.4877,89.0486,92.422,92.9612,97.2185,103.115,,,,,,,,,,,,,,,,,4.21807e+06,2.8459e+06,704359,750096,776106,482741,589439,,,,,,,,,,,,,,,,
USA,2010-10-01,3.82737e+06,2.60758e+06,629230,704634,721459,493029,623926,,,,,,,,,,,,,,,,,3.82737e+06,2.01221e+06,1.54884e+06,254872,269108,14237,90.2635,91.0676,89.8489,92.7723,93.3466,99.4098,105.463,,,,,,,,,,,,,,,,,4.24022e+06,2.86334e+06,700320,759530,772882,495956,591606,,,,,,,,,,,,,,,,
USA,2011-01-01,3.83786e+06,2.63955e+06,629104,703309,711328,510102,652221,,,,,,,,,,,,,,,,,3.83786e+06,2.04442e+06,1.53716e+06,258157,272876,14719.3,90.7262,91.8334,90.7705,93.1298,93.8058,101.978,109.71,,,,,,,,,,,,,,,,,4.23016e+06,2.87428e+06,693071,755192,758299,500210,594494,,,,,,,,,,,,,,,,
USA,2011-04-01,3.88938e+06,2.66825e+06,632996,718146,733408,529033,674306,,,,,,,,,,,,,,,,,3.88938e+06,2.05353e+06,1.57835e+06,261396,276371,14975.5,91.3263,92.7367,91.8513,93.6348,93.9836,104.001,113.003,,,,,,,,,,,,,,,,,4.25878e+06,2.87724e+06,689153,766964,780357,508680,596717,,,,,,,,,,,,,,,,
USA,2011-07-01,3.91192e+06,2.68876e+06,625452,742496,739488,539198,680976,,,,,,,,,,,,,,,,,3.91192e+06,2.07383e+06,1.59031e+06,260927,275970,15042.3,91.8759,93.1657,92.1883,93.9202,94.6262,104.56,112.868,,,,,,,,,,,,,,,,,4.25783e+06,2.88599e+06,678451,790560,781484,515682,603336,,,,,,,,,,,,,,,,
USA,2011-10-01,3.96056e+06,2.7023e+06,623759,758967,784956,537531,687978,,,,,,,,,,,,,,,,,3.96056e+06,2.06223e+06,1.64047e+06,263236,278507,15270.8,91.9854,93.4736,91.9355,94.169,94.782,103.453,112.551,,,,,,,,,,,,,,,,,4.30565e+06,2.89097e+06,678474,805963,828170,519591,611258,,,,,,,,,,,,,,,,
USA,2012-01-01,4.0172e+06,2.73983e+06,629296,778578,798648,547495,698063,,,,,,,,,,,,,,,,,4.0172e+06,2.11608e+06,1.68451e+06,268120,282719,14598.5,92.5249,94.0931,92.7713,94.656,95.1439,104.099,113.641,,,,,,,,,,,,,,,,,4.34175e+06,2.91182e+06,678330,822535,839410,525937,614269,,,,,,,,,,,,,,,,
USA,2012-04-01,4.05178e+06,2.75126e+06,625835,793139,815990,553896,695207,,,,,,,,,,,,,,,,,4.05178e+06,2.12803e+06,1.69793e+06,268960,283474,14514.5,92.9066,94.3203,92.7592,94.9822,95.5769,104.289,112.757,,,,,,,,,,,,,,,,,4.36113e+06,2.91694e+06,674688,835040,853753,531115,616553,,,,,,,,,,,,,,,,
USA,2012-07-01,4.07989e+06,2.76485e+06,629921,794779,815887,556934,687704,,,,,,,,,,,,,,,,,4.07989e+06,2.13857e+06,1.675e+06,268755,282831,14076.5,93.4165,94.5941,93.1707,95.3634,95.654,104.223,110.945,,,,,,,,,,,,,,,,,4.36741e+06,2.92285e+06,676094,833422,852956,534368,619863,,,,,,,,,,,,,,,,
USA,2012-10-01,4.1051e+06,2.79143e+06,630388,805076,812260,559374,688343,,,,,,,,,,,,,,,,,4.1051e+06,2.1927e+06,1.69673e+06,272243,287090,14847.8,93.8854,95.1244,94.075,95.477,96.1418,104.579,112.104,,,,,,,,,,,,,,,,,4.37246e+06,2.9345e+06,670090,843215,844856,534882,614023,,,,,,,,,,,,,,,,
USA,2013-01-01,4.16205e+06,2.81942e+06,631042,815120,836426,563982,688819,,,,,,,,,,,,,,,,,4.16205e+06,2.18524e+06,1.71362e+06,279005,293852,14847,94.2578,95.4575,94.7896,95.541,96.2748,104.896,112.278,,,,,,,,,,,,,,,,,4.4156e+06,2.95358e+06,665729,853163,868790,537658,613496,,,,,,,,,,,,,,,,
USA,2013-04-01,4.18217e+06,2.82892e+06,632903,824270,844943,565351,689946,,,,,,,,,,,,,,,,,4.18217e+06,2.20703e+06,1.72535e+06,279812,294838,15026.5,94.4607,95.5064,95.14,95.8594,96.288,104.206,110.852,,,,,,,,,,,,,,,,,4.42742e+06,2.96202e+06,665234,859874,877516,542533,622404,,,,,,,,,,,,,,,,
USA,2013-07-01,4.23846e+06,2.85209e+06,632684,840041,874203,571279,691796,,,,,,,,,,,,,,,,,4.23846e+06,2.21355e+06,1.74064e+06,282556,297548,14991.5,94.9239,95.8987,95.7662,96.1851,96.3584,104.405,110.356,,,,,,,,,,,,,,,,,4.46511e+06,2.97406e+06,660654,873358,907242,547178,626876,,,,,,,,,,,,,,,,
USA,2013-10-01,4.298e+06,2.88781e+06,634116,855250,884586,587310,695815,,,,,,,,,,,,,,,,,4.298e+06,2.23782e+06,1.76111e+06,284730,299585,14855,95.4256,96.252,96.7191,96.77,96.8692,104.329,110.127,,,,,,,,,,,,,,,,,4.50404e+06,3.00026e+06,655626,883797,913176,562942,631830,,,,,,,,,,,,,,,,
USA,2014-01-01,4.29943e+06,2.9115e+06,636848,865610,878608,585900,713422,,,,,,,,,,,,,,,,,4.29943e+06,2.28084e+06,1.75819e+06,289310,303984,14674.5,95.7879,96.6938,97.061,97.3931,97.4288,105.084,111.475,,,,,,,,,,,,,,,,,4.48849e+06,3.01105e+06,656132,888779,901795,557552,639986,,,,,,,,,,,,,,,,
USA,2014-04-01,4.37963e+06,2.95261e+06,637106,891821,916259,598792,725143,,,,,,,,,,,,,,,,,4.37963e+06,2.29548e+06,1.82361e+06,294093,308712,14618.8,96.3301,97.1262,97.4301,97.5983,97.8982,105.126,110.783,,,,,,,,,,,,,,,,,4.54648e+06,3.03997e+06,653911,913766,935930,569597,654562,,,,,,,,,,,,,,,,
USA,2014-07-01,4.45106e+06,2.98995e+06,645350,912116,938099,599798,722137,,,,,,,,,,,,,,,,,4.45106e+06,2.32256e+06,1.86281e+06,296860,311406,14545.8,96.7256,97.3917,97.9668,98.0903,98.2769,104.869,110.116,,,,,,,,,,,,,,,,,4.60174e+06,3.07002e+06,658744,929873,954548,571948,655794,,,,,,,,,,,,,,,,
USA,2014-10-01,4.47802e+06,3.02039e+06,642972,925974,947345,594054,726742,,,,,,,,,,,,,,,,,4.47802e+06,2.36078e+06,1.86519e+06,299360,313610,14250.5,96.8219,97.2626,97.9409,98.2752,98.8119,103.012,107.984,,,,,,,,,,,,,,,,,4.62501e+06,3.1054e+06,656490,942225,958736,576687,673009,,,,,,,,,,,,,,,,
USA,2015-01-01,4.51588e+06,3.02994e+06,643582,930157,973968,574761,706369,,,,,,,,,,,,,,,,,4.51588e+06,2.3934e+06,1.85906e+06,300777,314776,13998.8,96.7691,96.8272,97.1435,98.491,98.8206,100.461,103.417,,,,,,,,,,,,,,,,,4.66666e+06,3.12923e+06,662506,944408,985592,572123,683032,,,,,,,,,,,,,,,,
USA,2015-04-01,4.56995e+06,3.06604e+06,650344,943137,980949,575110,702492,,,,,,,,,,,,,,,,,4.56995e+06,2.41901e+06,1.87265e+06,303607,317718,14110.5,97.3248,97.3109,97.6788,98.4847,98.7299,100.253,102.05,,,,,,,,,,,,,,,,,4.69556e+06,3.15076e+06,665798,957648,993568,573657,688381,,,,,,,,,,,,,,,,
USA,2015-07-01,4.60041e+06,3.09562e+06,653974,953617,985330,565181,699702,,,,,,,,,,,,,,,,,4.60041e+06,2.4405e+06,1.87015e+06,304542,318961,14419,97.583,97.563,97.7312,98.5537,98.8913,99.3244,100.956,,,,,,,,,,,,,,,,,4.71435e+06,3.17295e+06,669156,967612,996376,569025,693075,,,,,,,,,,,,,,,,
USA,2015-10-01,4.60878e+06,3.10584e+06,656089,950879,977666,555570,686379,,,,,,,,,,,,,,,,,4.60878e+06,2.45662e+06,1.86034e+06,307336,321999,14663.5,97.5806,97.4884,97.4202,98.3639,98.6881,97.768,98.7546,,,,,,,,,,,,,,,,,4.72305e+06,3.18585e+06,673463,966695,990663,568253,695036,,,,,,,,,,,,,,,,
USA,2016-01-01,4.63148e+06,3.13079e+06,655324,957711,973290,545489,673410,,,,,,,,,,,,,,,,,4.63148e+06,2.4656e+06,1.87446e+06,307950,323122,15172.3,97.4962,97.5353,96.8147,98.0446,98.1837,96.2694,97.0041,,,,,,,,,,,,,,,,,4.75042e+06,3.2099e+06,676885,976812,991295,566628,694208,,,,,,,,,,,,,,,,
USA,2016-04-01,4.67793e+06,3.16628e+06,660731,965635,973256,555484,677826,,,,,,,,,,,,,,,,,4.67793e+06,2.47904e+06,1.86978e+06,308785,324380,15595,98.1587,98.1541,97.4806,98.4086,98.6849,97.2804,97.5158,,,,,,,,,,,,,,,,,4.76568e+06,3.22583e+06,677808,981251,986226,571013,695094,,,,,,,,,,,,,,,,
USA,2016-07-01,4.72316e+06,3.19928e+06,667070,975784,977115,567500,687807,,,,,,,,,,,,,,,,,4.72316e+06,2.5024e+06,1.88354e+06,314282,330032,15749.5,98.4097,98.492,97.8669,98.5396,98.7378,97.7969,98.2348,,,,,,,,,,,,,,,,,4.79948e+06,3.24827e+06,681610,990246,989606,580284,700167,,,,,,,,,,,,,,,,
USA,2016-10-01,4.77234e+06,3.2305e+06,670249,989763,1.0043e+06,567085,699786,,,,,,,,,,,,,,,,,4.77234e+06,2.53005e+06,1.89975e+06,316360,331592,15231,98.8864,98.9428,98.3573,99.034,99.0509,98.4598,98.5266,,,,,,,,,,,,,,,,,4.82609e+06,3.26502e+06,681443,999418,1.01392e+06,575956,710252,,,,,,,,,,,,,,,,
USA,2017-01-01,4.82002e+06,3.27433e+06,672476,1.005e+06,1.00657e+06,584932,718287,,,,,,,,,,,,,,,,,4.82002e+06,2.55865e+06,1.93121e+06,319394,334232,14838.3,99.3904,99.52,99.1815,99.3801,99.3937,99.145,99.5891,,,,,,,,,,,,,,,,,4.84959e+06,3.29012e+06,678026,1.01126e+06,1.01271e+06,589976,721251,,,,,,,,,,,,,,,,
USA,2017-04-01,4.85966e+06,3.29718e+06,673931,1.02054e+06,1.02692e+06,587420,725795,,,,,,,,,,,,,,,,,4.85966e+06,2.58665e+06,1.94097e+06,323859,338370,14510.5,99.6498,99.7201,99.3696,99.8688,99.8733,99.2322,99.6825,,,,,,,,,,,,,,,,,4.87674e+06,3.30644e+06,678206,1.02188e+06,1.02822e+06,591966,728107,,,,,,,,,,,,,,,,
