code,series_id,date,urate
NOR,LRHUTTTTNOQ156S,2002-01-01,3.7
NOR,LRHUTTTTNOQ156S,2002-04-01,3.666667
NOR,LRHUTTTTNOQ156S,2002-07-01,3.566667
NOR,LRHUTTTTNOQ156S,2002-10-01,3.8
NOR,LRHUTTTTNOQ156S,2003-01-01,3.966667
NOR,LRHUTTTTNOQ156S,2003-04-01,4.233333
NOR,LRHUTTTTNOQ156S,2003-07-01,4.366667
NOR,LRHUTTTTNOQ156S,2003-10-01,4.333333
NOR,LRHUTTTTNOQ156S,2004-01-01,4.166667
NOR,LRHUTTTTNOQ156S,2004-04-01,4.233333
NOR,LRHUTTTTNOQ156S,2004-07-01,4.366667
NOR,LRHUTTTTNOQ156S,2004-10-01,4.4
NOR,LRHUTTTTNOQ156S,2005-01-01,4.5
NOR,LRHUTTTTNOQ156S,2005-04-01,4.6
NOR,LRHUTTTTNOQ156S,2005-07-01,4.6
NOR,LRHUTTTTNOQ156S,2005-10-01,4.4
NOR,LRHUTTTTNOQ156S,2006-01-01,4.1
NOR,LRHUTTTTNOQ156S,2006-04-01,3.833333
NOR,LRHUTTTTNOQ156S,2006-07-01,3.433333
NOR,LRHUTTTTNOQ156S,2006-10-01,2.966667
NOR,LRHUTTTTNOQ156S,2007-01-01,2.866667
NOR,LRHUTTTTNOQ156S,2007-04-01,2.6
NOR,LRHUTTTTNOQ156S,2007-07-01,2.666667
NOR,LRHUTTTTNOQ156S,2007-10-01,2.666667
NOR,LRHUTTTTNOQ156S,2008-01-01,2.666667
NOR,LRHUTTTTNOQ156S,2008-04-01,2.766667
NOR,LRHUTTTTNOQ156S,2008-07-01,3.0
NOR,LRHUTTTTNOQ156S,2008-10-01,3.266667
NOR,LRHUTTTTNOQ156S,2009-01-01,3.233333
NOR,LRHUTTTTNOQ156S,2009-04-01,3.5
NOR,LRHUTTTTNOQ156S,2009-07-01,3.433333
NOR,LRHUTTTTNOQ156S,2009-10-01,3.633333
NOR,LRHUTTTTNOQ156S,2010-01-01,4.033333
NOR,LRHUTTTTNOQ156S,2010-04-01,4.033333
NOR,LRHUTTTTNOQ156S,2010-07-01,3.833333
NOR,LRHUTTTTNOQ156S,2010-10-01,3.9
NOR,LRHUTTTTNOQ156S,2011-01-01,3.366667
NOR,LRHUTTTTNOQ156S,2011-04-01,3.6
NOR,LRHUTTTTNOQ156S,2011-07-01,3.566667
NOR,LRHUTTTTNOQ156S,2011-10-01,3.666667
NOR,LRHUTTTTNOQ156S,2012-01-01,3.366667
NOR,LRHUTTTTNOQ156S,2012-04-01,3.4
NOR,LRHUTTTTNOQ156S,2012-07-01,3.366667
NOR,LRHUTTTTNOQ156S,2012-10-01,3.733333
NOR,LRHUTTTTNOQ156S,2013-01-01,3.833333
NOR,LRHUTTTTNOQ156S,2013-04-01,3.933333
NOR,LRHUTTTTNOQ156S,2013-07-01,3.933333
NOR,LRHUTTTTNOQ156S,2013-10-01,4.0
NOR,LRHUTTTTNOQ156S,2014-01-01,3.666667
NOR,LRHUTTTTNOQ156S,2014-04-01,3.5
NOR,LRHUTTTTNOQ156S,2014-07-01,3.933333
NOR,LRHUTTTTNOQ156S,2014-10-01,3.966667
NOR,LRHUTTTTNOQ156S,2015-01-01,4.5
NOR,LRHUTTTTNOQ156S,2015-04-01,4.566667
NOR,LRHUTTTTNOQ156S,2015-07-01,4.733333
NOR,LRHUTTTTNOQ156S,2015-10-01,4.9
NOR,LRHUTTTTNOQ156S,2016-01-01,5.1
NOR,LRHUTTTTNOQ156S,2016-04-01,4.933333
NOR,LRHUTTTTNOQ156S,2016-07-01,4.9
NOR,LRHUTTTTNOQ156S,2016-10-01,4.666667
NOR,LRHUTTTTNOQ156S,2017-01-01,4.433333
NOR,LRHUTTTTNOQ156S,2017-04-01,4.6
NOR,LRHUTTTTNOQ156S,2017-07-01,4.166667
NOR,LRHUTTTTNOQ156S,2017-10-01,4.2
NOR,LRHUTTTTNOQ156S,2018-01-01,4.066667
NOR,LRHUTTTTNOQ156S,2018-04-01,4.0
NOR,LRHUTTTTNOQ156S,2018-07-01,4.133333
NOR,LRHUTTTTNOQ156S,2018-10-01,3.866667
NOR,LRHUTTTTNOQ156S,2019-01-01,3.966667
NOR,LRHUTTTTNOQ156S,2019-04-01,3.5
NOR,LRHUTTTTNOQ156S,2019-07-01,3.9
NOR,LRHUTTTTNOQ156S,2019-10-01,4.166667
NOR,LRHUTTTTNOQ156S,2020-01-01,3.7
NOR,LRHUTTTTNOQ156S,2020-04-01,4.666667
NOR,LRHUTTTTNOQ156S,2020-07-01,5.433333
NOR,LRHUTTTTNOQ156S,2020-10-01,5.2
NOR,LRHUTTTTNOQ156S,2021-01-01,4.933333
NOR,LRHUTTTTNOQ156S,2021-04-01,5.0
NOR,LRHUTTTTNOQ156S,2021-07-01,4.2
NOR,LRHUTTTTNOQ156S,2021-10-01,3.633333
NOR,LRHUTTTTNOQ156S,2022-01-01,3.233333
NOR,LRHUTTTTNOQ156S,2022-04-01,3.166667
NOR,LRHUTTTTNOQ156S,2022-07-01,3.233333
NOR,LRHUTTTTNOQ156S,2022-10-01,3.3
NOR,LRHUTTTTNOQ156S,2023-01-01,3.7
NOR,LRHUTTTTNOQ156S,2023-04-01,3.266667
NOR,LRHUTTTTNOQ156S,2023-07-01,3.6
NOR,LRHUTTTTNOQ156S,2023-10-01,3.8
NOR,LRHUTTTTNOQ156S,2024-01-01,3.966667
NOR,LRHUTTTTNOQ156S,2024-04-01,4.033333
NOR,LRHUTTTTNOQ156S,2024-07-01,3.966667
NOR,LRHUTTTTNOQ156S,2024-10-01,4.066667
NOR,LRHUTTTTNOQ156S,2025-01-01,4.1
NOR,LRHUTTTTNOQ156S,2025-04-01,4.766667
NOR,LRHUTTTTNOQ156S,2025-07-01,4.733333
NOR,LRHUTTTTNOQ156S,2025-10-01,4.433333
NOR,LRHUTTTTNOQ156S,2026-01-01,4.8
NOR,LRHUTTTTNOQ156S,2026-04-01,4.5
NZL,LRHUTTTTNZQ156S,1986-01-01,4.2
NZL,LRHUTTTTNZQ156S,1986-04-01,4.1
NZL,LRHUTTTTNZQ156S,1986-07-01,4.2
NZL,LRHUTTTTNZQ156S,1986-10-01,4.3
NZL,LRHUTTTTNZQ156S,1987-01-01,4.1
NZL,LRHUTTTTNZQ156S,1987-04-01,4.2
NZL,LRHUTTTTNZQ156S,1987-07-01,4.2
NZL,LRHUTTTTNZQ156S,1987-10-01,4.4
NZL,LRHUTTTTNZQ156S,1988-01-01,5.0
NZL,LRHUTTTTNZQ156S,1988-04-01,5.5
NZL,LRHUTTTTNZQ156S,1988-07-01,6.4
NZL,LRHUTTTTNZQ156S,1988-10-01,6.3
NZL,LRHUTTTTNZQ156S,1989-01-01,7.1
NZL,LRHUTTTTNZQ156S,1989-04-01,7.5
NZL,LRHUTTTTNZQ156S,1989-07-01,7.4
NZL,LRHUTTTTNZQ156S,1989-10-01,7.3
NZL,LRHUTTTTNZQ156S,1990-01-01,7.2
NZL,LRHUTTTTNZQ156S,1990-04-01,7.7
NZL,LRHUTTTTNZQ156S,1990-07-01,8.1
NZL,LRHUTTTTNZQ156S,1990-10-01,8.9
NZL,LRHUTTTTNZQ156S,1991-01-01,9.8
NZL,LRHUTTTTNZQ156S,1991-04-01,10.5
NZL,LRHUTTTTNZQ156S,1991-07-01,11.2
NZL,LRHUTTTTNZQ156S,1991-10-01,11.0
NZL,LRHUTTTTNZQ156S,1992-01-01,11.0
NZL,LRHUTTTTNZQ156S,1992-04-01,10.5
NZL,LRHUTTTTNZQ156S,1992-07-01,10.6
NZL,LRHUTTTTNZQ156S,1992-10-01,10.6
NZL,LRHUTTTTNZQ156S,1993-01-01,10.1
NZL,LRHUTTTTNZQ156S,1993-04-01,10.2
NZL,LRHUTTTTNZQ156S,1993-07-01,9.5
NZL,LRHUTTTTNZQ156S,1993-10-01,9.4
NZL,LRHUTTTTNZQ156S,1994-01-01,9.3
NZL,LRHUTTTTNZQ156S,1994-04-01,8.5
NZL,LRHUTTTTNZQ156S,1994-07-01,8.0
NZL,LRHUTTTTNZQ156S,1994-10-01,7.6
NZL,LRHUTTTTNZQ156S,1995-01-01,6.8
NZL,LRHUTTTTNZQ156S,1995-04-01,6.4
NZL,LRHUTTTTNZQ156S,1995-07-01,6.2
NZL,LRHUTTTTNZQ156S,1995-10-01,6.4
NZL,LRHUTTTTNZQ156S,1996-01-01,6.4
NZL,LRHUTTTTNZQ156S,1996-04-01,6.2
NZL,LRHUTTTTNZQ156S,1996-07-01,6.5
NZL,LRHUTTTTNZQ156S,1996-10-01,6.2
NZL,LRHUTTTTNZQ156S,1997-01-01,6.7
NZL,LRHUTTTTNZQ156S,1997-04-01,6.8
NZL,LRHUTTTTNZQ156S,1997-07-01,7.0
NZL,LRHUTTTTNZQ156S,1997-10-01,7.0
NZL,LRHUTTTTNZQ156S,1998-01-01,7.4
NZL,LRHUTTTTNZQ156S,1998-04-01,7.9
NZL,LRHUTTTTNZQ156S,1998-07-01,7.7
NZL,LRHUTTTTNZQ156S,1998-10-01,7.9
NZL,LRHUTTTTNZQ156S,1999-01-01,7.5
NZL,LRHUTTTTNZQ156S,1999-04-01,7.3
NZL,LRHUTTTTNZQ156S,1999-07-01,7.0
NZL,LRHUTTTTNZQ156S,1999-10-01,6.4
NZL,LRHUTTTTNZQ156S,2000-01-01,6.5
NZL,LRHUTTTTNZQ156S,2000-04-01,6.3
NZL,LRHUTTTTNZQ156S,2000-07-01,6.0
NZL,LRHUTTTTNZQ156S,2000-10-01,5.8
NZL,LRHUTTTTNZQ156S,2001-01-01,5.5
NZL,LRHUTTTTNZQ156S,2001-04-01,5.4
NZL,LRHUTTTTNZQ156S,2001-07-01,5.4
NZL,LRHUTTTTNZQ156S,2001-10-01,5.6
NZL,LRHUTTTTNZQ156S,2002-01-01,5.3
NZL,LRHUTTTTNZQ156S,2002-04-01,5.3
NZL,LRHUTTTTNZQ156S,2002-07-01,5.5
NZL,LRHUTTTTNZQ156S,2002-10-01,5.1
NZL,LRHUTTTTNZQ156S,2003-01-01,5.0
NZL,LRHUTTTTNZQ156S,2003-04-01,4.8
NZL,LRHUTTTTNZQ156S,2003-07-01,4.5
NZL,LRHUTTTTNZQ156S,2003-10-01,4.7
NZL,LRHUTTTTNZQ156S,2004-01-01,4.3
NZL,LRHUTTTTNZQ156S,2004-04-01,4.2
NZL,LRHUTTTTNZQ156S,2004-07-01,3.9
NZL,LRHUTTTTNZQ156S,2004-10-01,3.7
NZL,LRHUTTTTNZQ156S,2005-01-01,3.9
NZL,LRHUTTTTNZQ156S,2005-04-01,3.8
NZL,LRHUTTTTNZQ156S,2005-07-01,3.8
NZL,LRHUTTTTNZQ156S,2005-10-01,3.7
NZL,LRHUTTTTNZQ156S,2006-01-01,4.1
NZL,LRHUTTTTNZQ156S,2006-04-01,3.7
NZL,LRHUTTTTNZQ156S,2006-07-01,3.9
NZL,LRHUTTTTNZQ156S,2006-10-01,3.8
NZL,LRHUTTTTNZQ156S,2007-01-01,3.9
NZL,LRHUTTTTNZQ156S,2007-04-01,3.6
NZL,LRHUTTTTNZQ156S,2007-07-01,3.6
NZL,LRHUTTTTNZQ156S,2007-10-01,3.4
NZL,LRHUTTTTNZQ156S,2008-01-01,3.8
NZL,LRHUTTTTNZQ156S,2008-04-01,3.8
NZL,LRHUTTTTNZQ156S,2008-07-01,4.1
NZL,LRHUTTTTNZQ156S,2008-10-01,4.4
NZL,LRHUTTTTNZQ156S,2009-01-01,5.0
NZL,LRHUTTTTNZQ156S,2009-04-01,5.8
NZL,LRHUTTTTNZQ156S,2009-07-01,6.2
NZL,LRHUTTTTNZQ156S,2009-10-01,6.6
NZL,LRHUTTTTNZQ156S,2010-01-01,5.9
NZL,LRHUTTTTNZQ156S,2010-04-01,6.6
NZL,LRHUTTTTNZQ156S,2010-07-01,6.1
NZL,LRHUTTTTNZQ156S,2010-10-01,6.2
NZL,LRHUTTTTNZQ156S,2011-01-01,6.0
NZL,LRHUTTTTNZQ156S,2011-04-01,6.1
NZL,LRHUTTTTNZQ156S,2011-07-01,6.0
NZL,LRHUTTTTNZQ156S,2011-10-01,6.1
NZL,LRHUTTTTNZQ156S,2012-01-01,6.4
NZL,LRHUTTTTNZQ156S,2012-04-01,6.4
NZL,LRHUTTTTNZQ156S,2012-07-01,6.7
NZL,LRHUTTTTNZQ156S,2012-10-01,6.3
NZL,LRHUTTTTNZQ156S,2013-01-01,5.8
NZL,LRHUTTTTNZQ156S,2013-04-01,6.0
NZL,LRHUTTTTNZQ156S,2013-07-01,5.8
NZL,LRHUTTTTNZQ156S,2013-10-01,5.7
NZL,LRHUTTTTNZQ156S,2014-01-01,5.6
NZL,LRHUTTTTNZQ156S,2014-04-01,5.3
NZL,LRHUTTTTNZQ156S,2014-07-01,5.3
NZL,LRHUTTTTNZQ156S,2014-10-01,5.5
NZL,LRHUTTTTNZQ156S,2015-01-01,5.5
NZL,LRHUTTTTNZQ156S,2015-04-01,5.5
NZL,LRHUTTTTNZQ156S,2015-07-01,5.7
NZL,LRHUTTTTNZQ156S,2015-10-01,5.0
NZL,LRHUTTTTNZQ156S,2016-01-01,5.3
NZL,LRHUTTTTNZQ156S,2016-04-01,5.1
NZL,LRHUTTTTNZQ156S,2016-07-01,5.0
NZL,LRHUTTTTNZQ156S,2016-10-01,5.3
NZL,LRHUTTTTNZQ156S,2017-01-01,4.9
NZL,LRHUTTTTNZQ156S,2017-04-01,4.9
NZL,LRHUTTTTNZQ156S,2017-07-01,4.7
NZL,LRHUTTTTNZQ156S,2017-10-01,4.5
NZL,LRHUTTTTNZQ156S,2018-01-01,4.4
NZL,LRHUTTTTNZQ156S,2018-04-01,4.6
NZL,LRHUTTTTNZQ156S,2018-07-01,4.0
NZL,LRHUTTTTNZQ156S,2018-10-01,4.3
NZL,LRHUTTTTNZQ156S,2019-01-01,4.2
NZL,LRHUTTTTNZQ156S,2019-04-01,4.1
NZL,LRHUTTTTNZQ156S,2019-07-01,4.1
NZL,LRHUTTTTNZQ156S,2019-10-01,4.1
NZL,LRHUTTTTNZQ156S,2020-01-01,4.2
NZL,LRHUTTTTNZQ156S,2020-04-01,4.1
NZL,LRHUTTTTNZQ156S,2020-07-01,5.2
NZL,LRHUTTTTNZQ156S,2020-10-01,4.9
NZL,LRHUTTTTNZQ156S,2021-01-01,4.6
NZL,LRHUTTTTNZQ156S,2021-04-01,4.0
NZL,LRHUTTTTNZQ156S,2021-07-01,3.3
NZL,LRHUTTTTNZQ156S,2021-10-01,3.2
NZL,LRHUTTTTNZQ156S,2022-01-01,3.3
NZL,LRHUTTTTNZQ156S,2022-04-01,3.3
NZL,LRHUTTTTNZQ156S,2022-07-01,3.3
NZL,LRHUTTTTNZQ156S,2022-10-01,3.4
NZL,LRHUTTTTNZQ156S,2023-01-01,3.5
NZL,LRHUTTTTNZQ156S,2023-04-01,3.7
NZL,LRHUTTTTNZQ156S,2023-07-01,3.9
NZL,LRHUTTTTNZQ156S,2023-10-01,4.0
NZL,LRHUTTTTNZQ156S,2024-01-01,4.4
NZL,LRHUTTTTNZQ156S,2024-04-01,4.7
NZL,LRHUTTTTNZQ156S,2024-07-01,4.9
NZL,LRHUTTTTNZQ156S,2024-10-01,5.1
NZL,LRHUTTTTNZQ156S,2025-01-01,5.2
NZL,LRHUTTTTNZQ156S,2025-04-01,5.2
NZL,LRHUTTTTNZQ156S,2025-07-01,5.3
NZL,LRHUTTTTNZQ156S,2025-10-01,5.4
NZL,LRHUTTTTNZQ156S,2026-01-01,5.4
NZL,LRHUTTTTNZQ156S,2026-04-01,5.6
POL,LRHUTTTTPLQ156S,1997-01-01,11.53333
POL,LRHUTTTTPLQ156S,1997-04-01,10.96667
POL,LRHUTTTTPLQ156S,1997-07-01,10.66667
POL,LRHUTTTTPLQ156S,1997-10-01,10.23333
POL,LRHUTTTTPLQ156S,1998-01-01,9.9
POL,LRHUTTTTPLQ156S,1998-04-01,9.9
POL,LRHUTTTTPLQ156S,1998-07-01,10.23333
POL,LRHUTTTTPLQ156S,1998-10-01,10.8
POL,LRHUTTTTPLQ156S,1999-01-01,11.93333
POL,LRHUTTTTPLQ156S,1999-04-01,12.93333
POL,LRHUTTTTPLQ156S,1999-07-01,13.83333
POL,LRHUTTTTPLQ156S,1999-10-01,14.8
POL,LRHUTTTTPLQ156S,2000-01-01,15.8
POL,LRHUTTTTPLQ156S,2000-04-01,16.2
POL,LRHUTTTTPLQ156S,2000-07-01,15.96667
POL,LRHUTTTTPLQ156S,2000-10-01,16.5
POL,LRHUTTTTPLQ156S,2001-01-01,17.4
POL,LRHUTTTTPLQ156S,2001-04-01,18.33333
POL,LRHUTTTTPLQ156S,2001-07-01,18.46667
POL,LRHUTTTTPLQ156S,2001-10-01,19.03333
POL,LRHUTTTTPLQ156S,2002-01-01,19.46667
POL,LRHUTTTTPLQ156S,2002-04-01,19.96667
POL,LRHUTTTTPLQ156S,2002-07-01,20.46667
POL,LRHUTTTTPLQ156S,2002-10-01,20.26667
POL,LRHUTTTTPLQ156S,2003-01-01,19.76667
POL,LRHUTTTTPLQ156S,2003-04-01,19.56667
POL,LRHUTTTTPLQ156S,2003-07-01,19.93333
POL,LRHUTTTTPLQ156S,2003-10-01,19.76667
POL,LRHUTTTTPLQ156S,2004-01-01,19.9
POL,LRHUTTTTPLQ156S,2004-04-01,19.33333
POL,LRHUTTTTPLQ156S,2004-07-01,18.86667
POL,LRHUTTTTPLQ156S,2004-10-01,18.43333
POL,LRHUTTTTPLQ156S,2005-01-01,18.2
POL,LRHUTTTTPLQ156S,2005-04-01,18.4
POL,LRHUTTTTPLQ156S,2005-07-01,18.0
POL,LRHUTTTTPLQ156S,2005-10-01,17.06667
POL,LRHUTTTTPLQ156S,2006-01-01,15.5
POL,LRHUTTTTPLQ156S,2006-04-01,14.36667
POL,LRHUTTTTPLQ156S,2006-07-01,13.5
POL,LRHUTTTTPLQ156S,2006-10-01,12.4
POL,LRHUTTTTPLQ156S,2007-01-01,10.76667
POL,LRHUTTTTPLQ156S,2007-04-01,9.733334
POL,LRHUTTTTPLQ156S,2007-07-01,9.3
POL,LRHUTTTTPLQ156S,2007-10-01,8.633333
POL,LRHUTTTTPLQ156S,2008-01-01,7.533333
POL,LRHUTTTTPLQ156S,2008-04-01,7.133333
POL,LRHUTTTTPLQ156S,2008-07-01,6.8
POL,LRHUTTTTPLQ156S,2008-10-01,6.8
POL,LRHUTTTTPLQ156S,2009-01-01,7.533333
POL,LRHUTTTTPLQ156S,2009-04-01,7.933333
POL,LRHUTTTTPLQ156S,2009-07-01,8.366667
POL,LRHUTTTTPLQ156S,2009-10-01,8.733334
POL,LRHUTTTTPLQ156S,2010-01-01,10.3
POL,LRHUTTTTPLQ156S,2010-04-01,10.0
POL,LRHUTTTTPLQ156S,2010-07-01,9.8
POL,LRHUTTTTPLQ156S,2010-10-01,9.8
POL,LRHUTTTTPLQ156S,2011-01-01,9.733334
POL,LRHUTTTTPLQ156S,2011-04-01,9.9
POL,LRHUTTTTPLQ156S,2011-07-01,10.0
POL,LRHUTTTTPLQ156S,2011-10-01,10.2
POL,LRHUTTTTPLQ156S,2012-01-01,10.2
POL,LRHUTTTTPLQ156S,2012-04-01,10.3
POL,LRHUTTTTPLQ156S,2012-07-01,10.5
POL,LRHUTTTTPLQ156S,2012-10-01,10.53333
POL,LRHUTTTTPLQ156S,2013-01-01,10.96667
POL,LRHUTTTTPLQ156S,2013-04-01,10.86667
POL,LRHUTTTTPLQ156S,2013-07-01,10.43333
POL,LRHUTTTTPLQ156S,2013-10-01,10.2
POL,LRHUTTTTPLQ156S,2014-01-01,10.26667
POL,LRHUTTTTPLQ156S,2014-04-01,9.5
POL,LRHUTTTTPLQ156S,2014-07-01,8.666667
POL,LRHUTTTTPLQ156S,2014-10-01,8.4
POL,LRHUTTTTPLQ156S,2015-01-01,8.266666
POL,LRHUTTTTPLQ156S,2015-04-01,7.733333
POL,LRHUTTTTPLQ156S,2015-07-01,7.466667
POL,LRHUTTTTPLQ156S,2015-10-01,7.166667
POL,LRHUTTTTPLQ156S,2016-01-01,6.7
POL,LRHUTTTTPLQ156S,2016-04-01,6.433333
POL,LRHUTTTTPLQ156S,2016-07-01,6.2
POL,LRHUTTTTPLQ156S,2016-10-01,5.7
POL,LRHUTTTTPLQ156S,2017-01-01,5.166667
POL,LRHUTTTTPLQ156S,2017-04-01,5.166667
POL,LRHUTTTTPLQ156S,2017-07-01,4.866667
POL,LRHUTTTTPLQ156S,2017-10-01,4.566667
POL,LRHUTTTTPLQ156S,2018-01-01,3.933333
POL,LRHUTTTTPLQ156S,2018-04-01,3.766667
POL,LRHUTTTTPLQ156S,2018-07-01,3.933333
POL,LRHUTTTTPLQ156S,2018-10-01,3.933333
POL,LRHUTTTTPLQ156S,2019-01-01,3.6
POL,LRHUTTTTPLQ156S,2019-04-01,3.3
POL,LRHUTTTTPLQ156S,2019-07-01,3.133333
POL,LRHUTTTTPLQ156S,2019-10-01,2.966667
POL,LRHUTTTTPLQ156S,2020-01-01,2.866667
POL,LRHUTTTTPLQ156S,2020-04-01,3.266667
POL,LRHUTTTTPLQ156S,2020-07-01,3.366667
POL,LRHUTTTTPLQ156S,2020-10-01,3.233333
POL,LRHUTTTTPLQ156S,2021-01-01,3.766667
POL,LRHUTTTTPLQ156S,2021-04-01,3.666667
POL,LRHUTTTTPLQ156S,2021-07-01,3.133333
POL,LRHUTTTTPLQ156S,2021-10-01,2.966667
POL,LRHUTTTTPLQ156S,2022-01-01,2.833333
POL,LRHUTTTTPLQ156S,2022-04-01,2.8
POL,LRHUTTTTPLQ156S,2022-07-01,2.966667
POL,LRHUTTTTPLQ156S,2022-10-01,2.9
POL,LRHUTTTTPLQ156S,2023-01-01,2.666667
POL,LRHUTTTTPLQ156S,2023-04-01,2.766667
POL,LRHUTTTTPLQ156S,2023-07-01,2.833333
POL,LRHUTTTTPLQ156S,2023-10-01,3.066667
POL,LRHUTTTTPLQ156S,2024-01-01,2.9
POL,LRHUTTTTPLQ156S,2024-04-01,2.866667
POL,LRHUTTTTPLQ156S,2024-07-01,2.966667
POL,LRHUTTTTPLQ156S,2024-10-01,2.833333
POL,LRHUTTTTPLQ156S,2025-01-01,3.166667
POL,LRHUTTTTPLQ156S,2025-04-01,3.066667
POL,LRHUTTTTPLQ156S,2025-07-01,3.166667
POL,LRHUTTTTPLQ156S,2025-10-01,3.166667
POL,LRHUTTTTPLQ156S,2026-01-01,3.0
POL,LRHUTTTTPLQ156S,2026-04-01,3.1
PRT,LRHUTTTTPTQ156S,1983-01-01,8.166667
PRT,LRHUTTTTPTQ156S,1983-04-01,8.766666
PRT,LRHUTTTTPTQ156S,1983-07-01,9.333333
PRT,LRHUTTTTPTQ156S,1983-10-01,9.3
PRT,LRHUTTTTPTQ156S,1984-01-01,9.4
PRT,LRHUTTTTPTQ156S,1984-04-01,9.533334
PRT,LRHUTTTTPTQ156S,1984-07-01,9.666667
PRT,LRHUTTTTPTQ156S,1984-10-01,9.833333
PRT,LRHUTTTTPTQ156S,1985-01-01,9.633333
PRT,LRHUTTTTPTQ156S,1985-04-01,9.8
PRT,LRHUTTTTPTQ156S,1985-07-01,9.966666
PRT,LRHUTTTTPTQ156S,1985-10-01,10.03333
PRT,LRHUTTTTPTQ156S,1986-01-01,10.1
PRT,LRHUTTTTPTQ156S,1986-04-01,9.8
PRT,LRHUTTTTPTQ156S,1986-07-01,9.2
PRT,LRHUTTTTPTQ156S,1986-10-01,8.933333
PRT,LRHUTTTTPTQ156S,1987-01-01,8.633333
PRT,LRHUTTTTPTQ156S,1987-04-01,8.2
PRT,LRHUTTTTPTQ156S,1987-07-01,7.733333
PRT,LRHUTTTTPTQ156S,1987-10-01,7.466667
PRT,LRHUTTTTPTQ156S,1988-01-01,7.0
PRT,LRHUTTTTPTQ156S,1988-04-01,6.933333
PRT,LRHUTTTTPTQ156S,1988-07-01,6.333333
PRT,LRHUTTTTPTQ156S,1988-10-01,6.366667
PRT,LRHUTTTTPTQ156S,1989-01-01,6.2
PRT,LRHUTTTTPTQ156S,1989-04-01,6.066667
PRT,LRHUTTTTPTQ156S,1989-07-01,5.966667
PRT,LRHUTTTTPTQ156S,1989-10-01,5.8
PRT,LRHUTTTTPTQ156S,1990-01-01,5.866667
PRT,LRHUTTTTPTQ156S,1990-04-01,5.466667
PRT,LRHUTTTTPTQ156S,1990-07-01,5.766667
PRT,LRHUTTTTPTQ156S,1990-10-01,5.4
PRT,LRHUTTTTPTQ156S,1991-01-01,5.033333
PRT,LRHUTTTTPTQ156S,1991-04-01,4.9
PRT,LRHUTTTTPTQ156S,1991-07-01,5.2
PRT,LRHUTTTTPTQ156S,1991-10-01,5.033333
PRT,LRHUTTTTPTQ156S,1992-01-01,4.8
PRT,LRHUTTTTPTQ156S,1992-04-01,4.9
PRT,LRHUTTTTPTQ156S,1992-07-01,5.033333
PRT,LRHUTTTTPTQ156S,1992-10-01,5.233333
PRT,LRHUTTTTPTQ156S,1993-01-01,5.7
PRT,LRHUTTTTPTQ156S,1993-04-01,6.2
PRT,LRHUTTTTPTQ156S,1993-07-01,6.5
PRT,LRHUTTTTPTQ156S,1993-10-01,6.833333
PRT,LRHUTTTTPTQ156S,1994-01-01,7.3
PRT,LRHUTTTTPTQ156S,1994-04-01,7.566667
PRT,LRHUTTTTPTQ156S,1994-07-01,7.666667
PRT,LRHUTTTTPTQ156S,1994-10-01,7.8
PRT,LRHUTTTTPTQ156S,1995-01-01,7.966667
PRT,LRHUTTTTPTQ156S,1995-04-01,7.9
PRT,LRHUTTTTPTQ156S,1995-07-01,7.8
PRT,LRHUTTTTPTQ156S,1995-10-01,8.0
PRT,LRHUTTTTPTQ156S,1996-01-01,8.033334
PRT,LRHUTTTTPTQ156S,1996-04-01,8.166667
PRT,LRHUTTTTPTQ156S,1996-07-01,7.933333
PRT,LRHUTTTTPTQ156S,1996-10-01,7.833333
PRT,LRHUTTTTPTQ156S,1997-01-01,7.833333
PRT,LRHUTTTTPTQ156S,1997-04-01,7.433333
PRT,LRHUTTTTPTQ156S,1997-07-01,7.566667
PRT,LRHUTTTTPTQ156S,1997-10-01,7.2
PRT,LRHUTTTTPTQ156S,1998-01-01,6.766667
PRT,LRHUTTTTPTQ156S,1998-04-01,6.1
PRT,LRHUTTTTPTQ156S,1998-07-01,5.9
PRT,LRHUTTTTPTQ156S,1998-10-01,5.766667
PRT,LRHUTTTTPTQ156S,1999-01-01,5.833333
PRT,LRHUTTTTPTQ156S,1999-04-01,6.0
PRT,LRHUTTTTPTQ156S,1999-07-01,5.633333
PRT,LRHUTTTTPTQ156S,1999-10-01,5.4
PRT,LRHUTTTTPTQ156S,2000-01-01,5.433333
PRT,LRHUTTTTPTQ156S,2000-04-01,5.233333
PRT,LRHUTTTTPTQ156S,2000-07-01,5.366667
PRT,LRHUTTTTPTQ156S,2000-10-01,5.066667
PRT,LRHUTTTTPTQ156S,2001-01-01,5.266667
PRT,LRHUTTTTPTQ156S,2001-04-01,5.4
PRT,LRHUTTTTPTQ156S,2001-07-01,5.433333
PRT,LRHUTTTTPTQ156S,2001-10-01,5.4
PRT,LRHUTTTTPTQ156S,2002-01-01,5.633333
PRT,LRHUTTTTPTQ156S,2002-04-01,6.133333
PRT,LRHUTTTTPTQ156S,2002-07-01,6.666667
PRT,LRHUTTTTPTQ156S,2002-10-01,7.433333
PRT,LRHUTTTTPTQ156S,2003-01-01,7.633333
PRT,LRHUTTTTPTQ156S,2003-04-01,7.933333
PRT,LRHUTTTTPTQ156S,2003-07-01,7.833333
PRT,LRHUTTTTPTQ156S,2003-10-01,7.866667
PRT,LRHUTTTTPTQ156S,2004-01-01,7.566667
