serie,edicion,periodo,valor
B1GQ_Q,201209,1993-Q3,1473500000000
B1GQ_Q,201209,1993-Q4,1486500000000
B1GQ_Q,201209,1994-Q1,1505400000000
B1GQ_Q,201209,1994-Q2,1531400000000
B1GQ_Q,201209,1994-Q3,1547700000000
B1GQ_Q,201209,1994-Q4,1566600000000
B1GQ_Q,201209,1995-Q1,1474500000000
B1GQ_Q,201209,1995-Q2,1410700000000
B1GQ_Q,201209,1995-Q3,1431100000000
B1GQ_Q,201209,1995-Q4,1452300000000
B1GQ_Q,201209,1996-Q1,1492500000000
B1GQ_Q,201209,1996-Q2,1501500000000
B1GQ_Q,201209,1996-Q3,1525300000000
B1GQ_Q,201209,1996-Q4,1564400000000
B1GQ_Q,201209,1997-Q1,1582500000000
B1GQ_Q,201209,1997-Q2,1616000000000
B1GQ_Q,201209,1997-Q3,1646100000000
B1GQ_Q,201209,1997-Q4,1680100000000
B1GQ_Q,201209,1998-Q1,1693400000000
B1GQ_Q,201209,1998-Q2,1711000000000
B1GQ_Q,201209,1998-Q3,1721600000000
B1GQ_Q,201209,1998-Q4,1725500000000
B1GQ_Q,201209,1999-Q1,1750000000000
B1GQ_Q,201209,1999-Q2,1753200000000
B1GQ_Q,201209,1999-Q3,1781100000000
B1GQ_Q,201209,1999-Q4,1811400000000
B1GQ_Q,201209,2000-Q1,1859300000000
B1GQ_Q,201209,2000-Q2,1881000000000
B1GQ_Q,201209,2000-Q3,1892300000000
B1GQ_Q,201209,2000-Q4,1886900000000
B1GQ_Q,201209,2001-Q1,1865800000000
B1GQ_Q,201209,2001-Q2,1865600000000
B1GQ_Q,201209,2001-Q3,1863300000000
B1GQ_Q,201209,2001-Q4,1855100000000
B1GQ_Q,201209,2002-Q1,1840500000000
B1GQ_Q,201209,2002-Q2,1860400000000
B1GQ_Q,201209,2002-Q3,1875500000000
B1GQ_Q,201209,2002-Q4,1878900000000
B1GQ_Q,201209,2003-Q1,1879300000000
B1GQ_Q,201209,2003-Q2,1887100000000
B1GQ_Q,201209,2003-Q3,1884100000000
B1GQ_Q,201209,2003-Q4,1907300000000
B1GQ_Q,201209,2004-Q1,1940500000000
B1GQ_Q,201209,2004-Q2,1957200000000
B1GQ_Q,201209,2004-Q3,1970500000000
B1GQ_Q,201209,2004-Q4,1994100000000
B1GQ_Q,201209,2005-Q1,2005600000000
B1GQ_Q,201209,2005-Q2,2002800000000
B1GQ_Q,201209,2005-Q3,2037900000000
B1GQ_Q,201209,2005-Q4,2066000000000
B1GQ_Q,201209,2006-Q1,2101300000000
B1GQ_Q,201209,2006-Q2,2137800000000
B1GQ_Q,201209,2006-Q3,2140700000000
B1GQ_Q,201209,2006-Q4,2150300000000
B1GQ_Q,201209,2007-Q1,2166700000000
B1GQ_Q,201209,2007-Q2,2204900000000
B1GQ_Q,201209,2007-Q3,2209600000000
B1GQ_Q,201209,2007-Q4,2225600000000
B1GQ_Q,201209,2008-Q1,2242400000000
B1GQ_Q,201209,2008-Q2,2235100000000
B1GQ_Q,201209,2008-Q3,2233200000000
B1GQ_Q,201209,2008-Q4,2200500000000
B1GQ_Q,201209,2009-Q1,2056200000000
B1GQ_Q,201209,2009-Q2,2057600000000
B1GQ_Q,201209,2009-Q3,2110600000000
B1GQ_Q,201209,2009-Q4,2153300000000
B1GQ_Q,201209,2010-Q1,2172100000000
B1GQ_Q,201209,2010-Q2,2204700000000
B1GQ_Q,201209,2010-Q3,2220900000000
B1GQ_Q,201209,2010-Q4,2245500000000
B1GQ_Q,201209,2011-Q1,2257000000000
B1GQ_Q,201209,2011-Q2,2287500000000
B1GQ_Q,201209,2011-Q3,2315100000000
B1GQ_Q,201209,2011-Q4,2332000000000
B1GQ_Q,201209,2012-Q1,2359800000000
B1GQ_Q,201209,2012-Q2,2380500000000
B1GQ_Q,201210,1993-Q1,1450700000000
B1GQ_Q,201210,1993-Q2,1460200000000
B1GQ_Q,201210,1993-Q3,1473500000000
B1GQ_Q,201210,1993-Q4,1486500000000
B1GQ_Q,201210,1994-Q1,1505400000000
B1GQ_Q,201210,1994-Q2,1531400000000
B1GQ_Q,201210,1994-Q3,1547700000000
B1GQ_Q,201210,1994-Q4,1566600000000
B1GQ_Q,201210,1995-Q1,1474500000000
B1GQ_Q,201210,1995-Q2,1410700000000
B1GQ_Q,201210,1995-Q3,1431100000000
B1GQ_Q,201210,1995-Q4,1452300000000
B1GQ_Q,201210,1996-Q1,1492500000000
B1GQ_Q,201210,1996-Q2,1501500000000
B1GQ_Q,201210,1996-Q3,1525300000000
B1GQ_Q,201210,1996-Q4,1564400000000
B1GQ_Q,201210,1997-Q1,1582500000000
B1GQ_Q,201210,1997-Q2,1616000000000
B1GQ_Q,201210,1997-Q3,1646100000000
B1GQ_Q,201210,1997-Q4,1680100000000
B1GQ_Q,201210,1998-Q1,1693400000000
B1GQ_Q,201210,1998-Q2,1711000000000
B1GQ_Q,201210,1998-Q3,1721600000000
B1GQ_Q,201210,1998-Q4,1725500000000
B1GQ_Q,201210,1999-Q1,1750000000000
B1GQ_Q,201210,1999-Q2,1753200000000
B1GQ_Q,201210,1999-Q3,1781100000000
B1GQ_Q,201210,1999-Q4,1811400000000
B1GQ_Q,201210,2000-Q1,1859300000000
B1GQ_Q,201210,2000-Q2,1881000000000
B1GQ_Q,201210,2000-Q3,1892300000000
B1GQ_Q,201210,2000-Q4,1886900000000
B1GQ_Q,201210,2001-Q1,1865800000000
B1GQ_Q,201210,2001-Q2,1865600000000
B1GQ_Q,201210,2001-Q3,1863300000000
B1GQ_Q,201210,2001-Q4,1855100000000
B1GQ_Q,201210,2002-Q1,1840500000000
B1GQ_Q,201210,2002-Q2,1860400000000
B1GQ_Q,201210,2002-Q3,1875500000000
B1GQ_Q,201210,2002-Q4,1878900000000
B1GQ_Q,201210,2003-Q1,1879300000000
B1GQ_Q,201210,2003-Q2,1887100000000
B1GQ_Q,201210,2003-Q3,1884100000000
B1GQ_Q,201210,2003-Q4,1907300000000
B1GQ_Q,201210,2004-Q1,1940500000000
B1GQ_Q,201210,2004-Q2,1957200000000
B1GQ_Q,201210,2004-Q3,1970500000000
B1GQ_Q,201210,2004-Q4,1994100000000
B1GQ_Q,201210,2005-Q1,2005600000000
B1GQ_Q,201210,2005-Q2,2002800000000
B1GQ_Q,201210,2005-Q3,2037900000000
B1GQ_Q,201210,2005-Q4,2066000000000
B1GQ_Q,201210,2006-Q1,2101300000000
B1GQ_Q,201210,2006-Q2,2137800000000
B1GQ_Q,201210,2006-Q3,2140700000000
B1GQ_Q,201210,2006-Q4,2150300000000
B1GQ_Q,201210,2007-Q1,2166700000000
B1GQ_Q,201210,2007-Q2,2204900000000
B1GQ_Q,201210,2007-Q3,2209600000000
B1GQ_Q,201210,2007-Q4,2225600000000
B1GQ_Q,201210,2008-Q1,2242400000000
B1GQ_Q,201210,2008-Q2,2235100000000
B1GQ_Q,201210,2008-Q3,2233200000000
B1GQ_Q,201210,2008-Q4,2200500000000
B1GQ_Q,201210,2009-Q1,2056200000000
B1GQ_Q,201210,2009-Q2,2057600000000
B1GQ_Q,201210,2009-Q3,2110600000000
B1GQ_Q,201210,2009-Q4,2153300000000
B1GQ_Q,201210,2010-Q1,2172100000000
B1GQ_Q,201210,2010-Q2,2204700000000
B1GQ_Q,201210,2010-Q3,2220900000000
B1GQ_Q,201210,2010-Q4,2245500000000
B1GQ_Q,201210,2011-Q1,2257000000000
B1GQ_Q,201210,2011-Q2,2287500000000
B1GQ_Q,201210,2011-Q3,2315100000000
B1GQ_Q,201210,2011-Q4,2332000000000
B1GQ_Q,201210,2012-Q1,2359800000000
B1GQ_Q,201210,2012-Q2,2380500000000
B1GQ_Q,201211,1993-Q1,1450700000000
B1GQ_Q,201211,1993-Q2,1460200000000
B1GQ_Q,201211,1993-Q3,1473500000000
B1GQ_Q,201211,1993-Q4,1486500000000
B1GQ_Q,201211,1994-Q1,1505400000000
B1GQ_Q,201211,1994-Q2,1531400000000
B1GQ_Q,201211,1994-Q3,1547700000000
B1GQ_Q,201211,1994-Q4,1566600000000
B1GQ_Q,201211,1995-Q1,1474500000000
B1GQ_Q,201211,1995-Q2,1410700000000
B1GQ_Q,201211,1995-Q3,1431100000000
B1GQ_Q,201211,1995-Q4,1452300000000
B1GQ_Q,201211,1996-Q1,1492500000000
B1GQ_Q,201211,1996-Q2,1501500000000
B1GQ_Q,201211,1996-Q3,1525300000000
B1GQ_Q,201211,1996-Q4,1564400000000
B1GQ_Q,201211,1997-Q1,1582500000000
B1GQ_Q,201211,1997-Q2,1616000000000
B1GQ_Q,201211,1997-Q3,1646100000000
B1GQ_Q,201211,1997-Q4,1680100000000
B1GQ_Q,201211,1998-Q1,1693400000000
B1GQ_Q,201211,1998-Q2,1711000000000
B1GQ_Q,201211,1998-Q3,1721600000000
B1GQ_Q,201211,1998-Q4,1725500000000
B1GQ_Q,201211,1999-Q1,1750000000000
B1GQ_Q,201211,1999-Q2,1753200000000
B1GQ_Q,201211,1999-Q3,1781100000000
B1GQ_Q,201211,1999-Q4,1811400000000
B1GQ_Q,201211,2000-Q1,1859300000000
B1GQ_Q,201211,2000-Q2,1881000000000
B1GQ_Q,201211,2000-Q3,1892300000000
B1GQ_Q,201211,2000-Q4,1886900000000
B1GQ_Q,201211,2001-Q1,1865800000000
B1GQ_Q,201211,2001-Q2,1865600000000
B1GQ_Q,201211,2001-Q3,1863300000000
B1GQ_Q,201211,2001-Q4,1855100000000
B1GQ_Q,201211,2002-Q1,1840500000000
B1GQ_Q,201211,2002-Q2,1860400000000
B1GQ_Q,201211,2002-Q3,1875500000000
B1GQ_Q,201211,2002-Q4,1878900000000
B1GQ_Q,201211,2003-Q1,1879300000000
B1GQ_Q,201211,2003-Q2,1887100000000
B1GQ_Q,201211,2003-Q3,1884100000000
B1GQ_Q,201211,2003-Q4,1907300000000
B1GQ_Q,201211,2004-Q1,1940500000000
B1GQ_Q,201211,2004-Q2,1957200000000
B1GQ_Q,201211,2004-Q3,1970500000000
B1GQ_Q,201211,2004-Q4,1994100000000
B1GQ_Q,201211,2005-Q1,2005600000000
B1GQ_Q,201211,2005-Q2,2002800000000
B1GQ_Q,201211,2005-Q3,2037900000000
B1GQ_Q,201211,2005-Q4,2066000000000
B1GQ_Q,201211,2006-Q1,2101300000000
B1GQ_Q,201211,2006-Q2,2137800000000
B1GQ_Q,201211,2006-Q3,2140700000000
B1GQ_Q,201211,2006-Q4,2150300000000
B1GQ_Q,201211,2007-Q1,2166700000000
B1GQ_Q,201211,2007-Q2,2204900000000
B1GQ_Q,201211,2007-Q3,2209600000000
B1GQ_Q,201211,2007-Q4,2225600000000
B1GQ_Q,201211,2008-Q1,2242400000000
B1GQ_Q,201211,2008-Q2,2235100000000
B1GQ_Q,201211,2008-Q3,2233200000000
B1GQ_Q,201211,2008-Q4,2200500000000
B1GQ_Q,201211,2009-Q1,2056200000000
B1GQ_Q,201211,2009-Q2,2057600000000
B1GQ_Q,201211,2009-Q3,2110600000000
B1GQ_Q,201211,2009-Q4,2153300000000
B1GQ_Q,201211,2010-Q1,2172100000000
B1GQ_Q,201211,2010-Q2,2204700000000
B1GQ_Q,201211,2010-Q3,2220900000000
B1GQ_Q,201211,2010-Q4,2245500000000
B1GQ_Q,201211,2011-Q1,2257000000000
B1GQ_Q,201211,2011-Q2,2287500000000
B1GQ_Q,201211,2011-Q3,2315100000000
B1GQ_Q,201211,2011-Q4,2332000000000
B1GQ_Q,201211,2012-Q1,2359800000000
B1GQ_Q,201211,2012-Q2,2380500000000
B1GQ_Q,201212,1993-Q1,1450700000000
B1GQ_Q,201212,1993-Q2,1460200000000
B1GQ_Q,201212,1993-Q3,1473500000000
B1GQ_Q,201212,1993-Q4,1486500000000
B1GQ_Q,201212,1994-Q1,1505500000000
B1GQ_Q,201212,1994-Q2,1531400000000
B1GQ_Q,201212,1994-Q3,1547700000000
B1GQ_Q,201212,1994-Q4,1566600000000
B1GQ_Q,201212,1995-Q1,1474600000000
B1GQ_Q,201212,1995-Q2,1410700000000
B1GQ_Q,201212,1995-Q3,1431100000000
B1GQ_Q,201212,1995-Q4,1452300000000
B1GQ_Q,201212,1996-Q1,1492600000000
B1GQ_Q,201212,1996-Q2,1501500000000
B1GQ_Q,201212,1996-Q3,1525300000000
B1GQ_Q,201212,1996-Q4,1564400000000
B1GQ_Q,201212,1997-Q1,1582600000000
B1GQ_Q,201212,1997-Q2,1616000000000
B1GQ_Q,201212,1997-Q3,1646100000000
B1GQ_Q,201212,1997-Q4,1680100000000
B1GQ_Q,201212,1998-Q1,1693400000000
B1GQ_Q,201212,1998-Q2,1711000000000
B1GQ_Q,201212,1998-Q3,1721600000000
B1GQ_Q,201212,1998-Q4,1725500000000
B1GQ_Q,201212,1999-Q1,1750000000000
B1GQ_Q,201212,1999-Q2,1753200000000
B1GQ_Q,201212,1999-Q3,1781100000000
B1GQ_Q,201212,1999-Q4,1811400000000
B1GQ_Q,201212,2000-Q1,1859300000000
B1GQ_Q,201212,2000-Q2,1881000000000
B1GQ_Q,201212,2000-Q3,1892300000000
B1GQ_Q,201212,2000-Q4,1886900000000
B1GQ_Q,201212,2001-Q1,1865800000000
B1GQ_Q,201212,2001-Q2,1865600000000
B1GQ_Q,201212,2001-Q3,1863300000000
B1GQ_Q,201212,2001-Q4,1855100000000
B1GQ_Q,201212,2002-Q1,1840500000000
B1GQ_Q,201212,2002-Q2,1860400000000
B1GQ_Q,201212,2002-Q3,1875500000000
B1GQ_Q,201212,2002-Q4,1878900000000
B1GQ_Q,201212,2003-Q1,1879300000000
B1GQ_Q,201212,2003-Q2,1887100000000
B1GQ_Q,201212,2003-Q3,1884100000000
B1GQ_Q,201212,2003-Q4,1907300000000
B1GQ_Q,201212,2004-Q1,1940500000000
B1GQ_Q,201212,2004-Q2,1957200000000
B1GQ_Q,201212,2004-Q3,1970500000000
B1GQ_Q,201212,2004-Q4,1994000000000
B1GQ_Q,201212,2005-Q1,2005600000000
B1GQ_Q,201212,2005-Q2,2002800000000
B1GQ_Q,201212,2005-Q3,2037900000000
B1GQ_Q,201212,2005-Q4,2066000000000
B1GQ_Q,201212,2006-Q1,2101300000000
B1GQ_Q,201212,2006-Q2,2137800000000
B1GQ_Q,201212,2006-Q3,2140700000000
B1GQ_Q,201212,2006-Q4,2150200000000
B1GQ_Q,201212,2007-Q1,2166700000000
B1GQ_Q,201212,2007-Q2,2205100000000
B1GQ_Q,201212,2007-Q3,2209500000000
B1GQ_Q,201212,2007-Q4,2225200000000
B1GQ_Q,201212,2008-Q1,2242100000000
B1GQ_Q,201212,2008-Q2,2235200000000
B1GQ_Q,201212,2008-Q3,2233200000000
B1GQ_Q,201212,2008-Q4,2200600000000
B1GQ_Q,201212,2009-Q1,2056900000000
B1GQ_Q,201212,2009-Q2,2058900000000
B1GQ_Q,201212,2009-Q3,2110600000000
B1GQ_Q,201212,2009-Q4,2151300000000
B1GQ_Q,201212,2010-Q1,2167600000000
B1GQ_Q,201212,2010-Q2,2199300000000
B1GQ_Q,201212,2010-Q3,2215400000000
B1GQ_Q,201212,2010-Q4,2240200000000
B1GQ_Q,201212,2011-Q1,2249000000000
B1GQ_Q,201212,2011-Q2,2278400000000
B1GQ_Q,201212,2011-Q3,2312000000000
B1GQ_Q,201212,2011-Q4,2328700000000
B1GQ_Q,201212,2012-Q1,2359200000000
B1GQ_Q,201212,2012-Q2,2378200000000
B1GQ_Q,201212,2012-Q3,2389000000000
B1GQ_Q,201301,1993-Q1,1450700000000
B1GQ_Q,201301,1993-Q2,1460200000000
B1GQ_Q,201301,1993-Q3,1473500000000
B1GQ_Q,201301,1993-Q4,1486500000000
B1GQ_Q,201301,1994-Q1,1505500000000
B1GQ_Q,201301,1994-Q2,1531400000000
B1GQ_Q,201301,1994-Q3,1547700000000
B1GQ_Q,201301,1994-Q4,1566600000000
B1GQ_Q,201301,1995-Q1,1474600000000
B1GQ_Q,201301,1995-Q2,1410700000000
B1GQ_Q,201301,1995-Q3,1431100000000
B1GQ_Q,201301,1995-Q4,1452300000000
B1GQ_Q,201301,1996-Q1,1492600000000
B1GQ_Q,201301,1996-Q2,1501500000000
B1GQ_Q,201301,1996-Q3,1525300000000
B1GQ_Q,201301,1996-Q4,1564400000000
B1GQ_Q,201301,1997-Q1,1582600000000
B1GQ_Q,201301,1997-Q2,1616000000000
B1GQ_Q,201301,1997-Q3,1646100000000
B1GQ_Q,201301,1997-Q4,1680100000000
B1GQ_Q,201301,1998-Q1,1693400000000
B1GQ_Q,201301,1998-Q2,1711000000000
B1GQ_Q,201301,1998-Q3,1721600000000
B1GQ_Q,201301,1998-Q4,1725500000000
B1GQ_Q,201301,1999-Q1,1750000000000
B1GQ_Q,201301,1999-Q2,1753200000000
B1GQ_Q,201301,1999-Q3,1781100000000
B1GQ_Q,201301,1999-Q4,1811400000000
B1GQ_Q,201301,2000-Q1,1859300000000
B1GQ_Q,201301,2000-Q2,1881000000000
B1GQ_Q,201301,2000-Q3,1892300000000
B1GQ_Q,201301,2000-Q4,1886900000000
B1GQ_Q,201301,2001-Q1,1865800000000
B1GQ_Q,201301,2001-Q2,1865600000000
B1GQ_Q,201301,2001-Q3,1863300000000
B1GQ_Q,201301,2001-Q4,1855100000000
B1GQ_Q,201301,2002-Q1,1840500000000
B1GQ_Q,201301,2002-Q2,1860400000000
B1GQ_Q,201301,2002-Q3,1875500000000
B1GQ_Q,201301,2002-Q4,1878900000000
B1GQ_Q,201301,2003-Q1,1879300000000
B1GQ_Q,201301,2003-Q2,1887100000000
B1GQ_Q,201301,2003-Q3,1884100000000
B1GQ_Q,201301,2003-Q4,1907300000000
B1GQ_Q,201301,2004-Q1,1940500000000
B1GQ_Q,201301,2004-Q2,1957200000000
B1GQ_Q,201301,2004-Q3,1970500000000
B1GQ_Q,201301,2004-Q4,1994000000000
B1GQ_Q,201301,2005-Q1,2005600000000
B1GQ_Q,201301,2005-Q2,2002800000000
B1GQ_Q,201301,2005-Q3,2037900000000
B1GQ_Q,201301,2005-Q4,2066000000000
B1GQ_Q,201301,2006-Q1,2101300000000
B1GQ_Q,201301,2006-Q2,2137800000000
B1GQ_Q,201301,2006-Q3,2140700000000
B1GQ_Q,201301,2006-Q4,2150200000000
B1GQ_Q,201301,2007-Q1,2166700000000
B1GQ_Q,201301,2007-Q2,2205100000000
B1GQ_Q,201301,2007-Q3,2209500000000
B1GQ_Q,201301,2007-Q4,2225200000000
B1GQ_Q,201301,2008-Q1,2242100000000
B1GQ_Q,201301,2008-Q2,2235200000000
B1GQ_Q,201301,2008-Q3,2233200000000
B1GQ_Q,201301,2008-Q4,2200600000000
B1GQ_Q,201301,2009-Q1,2056900000000
B1GQ_Q,201301,2009-Q2,2058900000000
B1GQ_Q,201301,2009-Q3,2110600000000
B1GQ_Q,201301,2009-Q4,2151300000000
B1GQ_Q,201301,2010-Q1,2167600000000
B1GQ_Q,201301,2010-Q2,2199300000000
B1GQ_Q,201301,2010-Q3,2215400000000
B1GQ_Q,201301,2010-Q4,2240200000000
B1GQ_Q,201301,2011-Q1,2249000000000
B1GQ_Q,201301,2011-Q2,2278400000000
B1GQ_Q,201301,2011-Q3,2312000000000
B1GQ_Q,201301,2011-Q4,2328700000000
B1GQ_Q,201301,2012-Q1,2359200000000
B1GQ_Q,201301,2012-Q2,2378200000000
B1GQ_Q,201301,2012-Q3,2389000000000
B1GQ_Q,201302,1993-Q1,1450700000000
B1GQ_Q,201302,1993-Q2,1460200000000
B1GQ_Q,201302,1993-Q3,1473500000000
B1GQ_Q,201302,1993-Q4,1486500000000
B1GQ_Q,201302,1994-Q1,1505500000000
B1GQ_Q,201302,1994-Q2,1531400000000
B1GQ_Q,201302,1994-Q3,1547700000000
B1GQ_Q,201302,1994-Q4,1566600000000
B1GQ_Q,201302,1995-Q1,1474600000000
B1GQ_Q,201302,1995-Q2,1410700000000
B1GQ_Q,201302,1995-Q3,1431100000000
B1GQ_Q,201302,1995-Q4,1452300000000
B1GQ_Q,201302,1996-Q1,1492600000000
B1GQ_Q,201302,1996-Q2,1501500000000
B1GQ_Q,201302,1996-Q3,1525300000000
B1GQ_Q,201302,1996-Q4,1564400000000
B1GQ_Q,201302,1997-Q1,1582600000000
B1GQ_Q,201302,1997-Q2,1616000000000
B1GQ_Q,201302,1997-Q3,1646100000000
B1GQ_Q,201302,1997-Q4,1680100000000
B1GQ_Q,201302,1998-Q1,1693400000000
B1GQ_Q,201302,1998-Q2,1711000000000
B1GQ_Q,201302,1998-Q3,1721600000000
B1GQ_Q,201302,1998-Q4,1725500000000
B1GQ_Q,201302,1999-Q1,1750000000000
B1GQ_Q,201302,1999-Q2,1753200000000
B1GQ_Q,201302,1999-Q3,1781100000000
B1GQ_Q,201302,1999-Q4,1811400000000
B1GQ_Q,201302,2000-Q1,1859300000000
B1GQ_Q,201302,2000-Q2,1881000000000
B1GQ_Q,201302,2000-Q3,1892300000000
B1GQ_Q,201302,2000-Q4,1886900000000
B1GQ_Q,201302,2001-Q1,1865800000000
B1GQ_Q,201302,2001-Q2,1865600000000
B1GQ_Q,201302,2001-Q3,1863300000000
B1GQ_Q,201302,2001-Q4,1855100000000
B1GQ_Q,201302,2002-Q1,1840500000000
B1GQ_Q,201302,2002-Q2,1860400000000
B1GQ_Q,201302,2002-Q3,1875500000000
B1GQ_Q,201302,2002-Q4,1878900000000
B1GQ_Q,201302,2003-Q1,1879300000000
B1GQ_Q,201302,2003-Q2,1887100000000
B1GQ_Q,201302,2003-Q3,1884100000000
B1GQ_Q,201302,2003-Q4,1907300000000
B1GQ_Q,201302,2004-Q1,1940500000000
B1GQ_Q,201302,2004-Q2,1957200000000
B1GQ_Q,201302,2004-Q3,1970500000000
B1GQ_Q,201302,2004-Q4,1994000000000
B1GQ_Q,201302,2005-Q1,2005600000000
B1GQ_Q,201302,2005-Q2,2002800000000
B1GQ_Q,201302,2005-Q3,2037900000000
B1GQ_Q,201302,2005-Q4,2066000000000
B1GQ_Q,201302,2006-Q1,2101300000000
B1GQ_Q,201302,2006-Q2,2137800000000
B1GQ_Q,201302,2006-Q3,2140700000000
B1GQ_Q,201302,2006-Q4,2150200000000
B1GQ_Q,201302,2007-Q1,2166700000000
B1GQ_Q,201302,2007-Q2,2205100000000
B1GQ_Q,201302,2007-Q3,2209500000000
B1GQ_Q,201302,2007-Q4,2225200000000
B1GQ_Q,201302,2008-Q1,2242100000000
B1GQ_Q,201302,2008-Q2,2235200000000
B1GQ_Q,201302,2008-Q3,2233200000000
B1GQ_Q,201302,2008-Q4,2200600000000
B1GQ_Q,201302,2009-Q1,2056900000000
B1GQ_Q,201302,2009-Q2,2058900000000
B1GQ_Q,201302,2009-Q3,2110600000000
B1GQ_Q,201302,2009-Q4,2151300000000
B1GQ_Q,201302,2010-Q1,2167600000000
B1GQ_Q,201302,2010-Q2,2199300000000
B1GQ_Q,201302,2010-Q3,2215400000000
B1GQ_Q,201302,2010-Q4,2240200000000
B1GQ_Q,201302,2011-Q1,2249000000000
B1GQ_Q,201302,2011-Q2,2278400000000
B1GQ_Q,201302,2011-Q3,2312000000000
B1GQ_Q,201302,2011-Q4,2328700000000
B1GQ_Q,201302,2012-Q1,2359200000000
B1GQ_Q,201302,2012-Q2,2378200000000
B1GQ_Q,201302,2012-Q3,2389000000000
B1GQ_Q,201303,1993-Q1,1450700000000
B1GQ_Q,201303,1993-Q2,1460200000000
B1GQ_Q,201303,1993-Q3,1473500000000
B1GQ_Q,201303,1993-Q4,1486500000000
B1GQ_Q,201303,1994-Q1,1505500000000
B1GQ_Q,201303,1994-Q2,1531400000000
B1GQ_Q,201303,1994-Q3,1547700000000
B1GQ_Q,201303,1994-Q4,1566600000000
B1GQ_Q,201303,1995-Q1,1474600000000
B1GQ_Q,201303,1995-Q2,1410700000000
B1GQ_Q,201303,1995-Q3,1431100000000
B1GQ_Q,201303,1995-Q4,1452300000000
B1GQ_Q,201303,1996-Q1,1492600000000
B1GQ_Q,201303,1996-Q2,1501500000000
B1GQ_Q,201303,1996-Q3,1525300000000
B1GQ_Q,201303,1996-Q4,1564400000000
B1GQ_Q,201303,1997-Q1,1582600000000
B1GQ_Q,201303,1997-Q2,1616000000000
B1GQ_Q,201303,1997-Q3,1646100000000
B1GQ_Q,201303,1997-Q4,1680100000000
B1GQ_Q,201303,1998-Q1,1693500000000
B1GQ_Q,201303,1998-Q2,1711000000000
B1GQ_Q,201303,1998-Q3,1721600000000
B1GQ_Q,201303,1998-Q4,1725500000000
B1GQ_Q,201303,1999-Q1,1750000000000
B1GQ_Q,201303,1999-Q2,1753200000000
B1GQ_Q,201303,1999-Q3,1781100000000
B1GQ_Q,201303,1999-Q4,1811400000000
B1GQ_Q,201303,2000-Q1,1859300000000
B1GQ_Q,201303,2000-Q2,1881000000000
B1GQ_Q,201303,2000-Q3,1892300000000
B1GQ_Q,201303,2000-Q4,1886900000000
B1GQ_Q,201303,2001-Q1,1865800000000
B1GQ_Q,201303,2001-Q2,1865600000000
B1GQ_Q,201303,2001-Q3,1863300000000
B1GQ_Q,201303,2001-Q4,1855100000000
B1GQ_Q,201303,2002-Q1,1840500000000
B1GQ_Q,201303,2002-Q2,1860400000000
B1GQ_Q,201303,2002-Q3,1875500000000
B1GQ_Q,201303,2002-Q4,1878900000000
B1GQ_Q,201303,2003-Q1,1879300000000
B1GQ_Q,201303,2003-Q2,1887100000000
B1GQ_Q,201303,2003-Q3,1884100000000
B1GQ_Q,201303,2003-Q4,1907300000000
B1GQ_Q,201303,2004-Q1,1940500000000
B1GQ_Q,201303,2004-Q2,1957200000000
B1GQ_Q,201303,2004-Q3,1970500000000
B1GQ_Q,201303,2004-Q4,1994000000000
B1GQ_Q,201303,2005-Q1,2005600000000
B1GQ_Q,201303,2005-Q2,2002800000000
B1GQ_Q,201303,2005-Q3,2037900000000
B1GQ_Q,201303,2005-Q4,2066000000000
B1GQ_Q,201303,2006-Q1,2101300000000
B1GQ_Q,201303,2006-Q2,2137800000000
B1GQ_Q,201303,2006-Q3,2140600000000
B1GQ_Q,201303,2006-Q4,2150300000000
B1GQ_Q,201303,2007-Q1,2166700000000
B1GQ_Q,201303,2007-Q2,2205100000000
B1GQ_Q,201303,2007-Q3,2209500000000
B1GQ_Q,201303,2007-Q4,2225300000000
B1GQ_Q,201303,2008-Q1,2242100000000
B1GQ_Q,201303,2008-Q2,2235100000000
B1GQ_Q,201303,2008-Q3,2233200000000
B1GQ_Q,201303,2008-Q4,2200700000000
B1GQ_Q,201303,2009-Q1,2056900000000
B1GQ_Q,201303,2009-Q2,2058800000000
B1GQ_Q,201303,2009-Q3,2110600000000
B1GQ_Q,201303,2009-Q4,2151500000000
B1GQ_Q,201303,2010-Q1,2167500000000
B1GQ_Q,201303,2010-Q2,2199100000000
B1GQ_Q,201303,2010-Q3,2215400000000
B1GQ_Q,201303,2010-Q4,2240700000000
B1GQ_Q,201303,2011-Q1,2248900000000
B1GQ_Q,201303,2011-Q2,2277900000000
B1GQ_Q,201303,2011-Q3,2311800000000
B1GQ_Q,201303,2011-Q4,2329600000000
B1GQ_Q,201303,2012-Q1,2359900000000
B1GQ_Q,201303,2012-Q2,2377900000000
B1GQ_Q,201303,2012-Q3,2387000000000
B1GQ_Q,201303,2012-Q4,2405400000000
B1GQ_Q,201304,1993-Q1,1450700000000
B1GQ_Q,201304,1993-Q2,1460200000000
B1GQ_Q,201304,1993-Q3,1473500000000
B1GQ_Q,201304,1993-Q4,1486500000000
B1GQ_Q,201304,1994-Q1,1505500000000
B1GQ_Q,201304,1994-Q2,1531400000000
B1GQ_Q,201304,1994-Q3,1547700000000
B1GQ_Q,201304,1994-Q4,1566600000000
B1GQ_Q,201304,1995-Q1,1474600000000
B1GQ_Q,201304,1995-Q2,1410700000000
