code,date,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies
PRT,2012-10-01,41752.5,18623.1,18071.8,5057.6,5794.0,736.4
PRT,2013-01-01,42045.1,19429.6,17548.2,5067.3,5757.7,690.5
PRT,2013-04-01,42433.8,19141.1,18335.6,4957.1,5635.0,677.9
PRT,2013-07-01,42911.0,19012.5,18703.0,5195.5,5947.5,751.9
PRT,2013-10-01,43285.7,19020.1,18769.7,5496.0,6206.3,710.3
PRT,2014-01-01,43108.6,19023.1,18624.6,5460.9,6150.0,689.1
PRT,2014-04-01,43116.0,19067.1,18676.2,5372.6,6089.2,716.5
PRT,2014-07-01,43439.1,19554.6,18315.2,5569.4,6278.8,709.5
PRT,2014-10-01,43522.9,19062.3,18758.3,5702.3,6352.9,650.6
PRT,2015-01-01,44377.1,19639.8,18860.6,5876.7,6454.4,577.7
PRT,2015-04-01,44677.5,19718.7,18894.4,6064.5,6613.8,549.3
PRT,2015-07-01,45010.6,19650.0,19257.7,6102.9,6691.2,588.4
PRT,2015-10-01,45327.4,19637.7,19736.4,5953.3,6606.0,652.7
PRT,2016-01-01,45872.2,19942.1,19763.7,6166.4,6854.0,687.6
PRT,2016-04-01,46139.4,20124.1,19478.6,6536.7,7145.9,609.2
PRT,2016-07-01,46831.1,20543.8,20069.3,6218.0,6859.6,641.6
PRT,2016-10-01,47538.1,20684.2,20631.5,6222.4,7022.8,800.5
PRT,2017-01-01,47946.5,21051.0,20221.1,6674.4,7213.9,539.5
PRT,2017-04-01,48587.4,21354.6,20273.9,6958.9,7490.9,532.0
PRT,2017-07-01,49182.4,21539.2,20820.2,6823.0,7372.6,549.6
PRT,2017-10-01,49792.8,21955.4,21054.0,6783.4,7425.7,642.3
PRT,2018-01-01,50342.4,22248.3,21065.5,7028.6,7654.9,626.3
PRT,2018-04-01,50917.2,22744.3,21034.6,7138.3,7736.5,598.2
PRT,2018-07-01,51600.7,23058.7,21120.2,7421.9,7961.6,539.7
PRT,2018-10-01,52137.3,23470.5,21403.5,7263.3,7874.4,611.1
PRT,2019-01-01,52902.1,23727.6,21724.8,7449.7,8072.7,623.0
PRT,2019-04-01,53135.1,24155.7,21379.9,7599.5,8198.2,598.7
PRT,2019-07-01,53898.8,24430.9,22046.9,7421.0,8089.8,668.8
PRT,2019-10-01,54553.9,24643.3,22326.7,7583.9,8233.2,649.3
PRT,2020-01-01,52436.1,24769.9,20386.3,7279.9,7962.1,682.3
PRT,2020-04-01,45407.1,22939.5,17706.8,4760.7,6638.7,1877.9
PRT,2020-07-01,51359.2,24311.1,21180.9,5867.1,7401.5,1534.4
PRT,2020-10-01,51830.4,24874.5,20639.1,6316.9,7604.9,1288.1
PRT,2021-01-01,51295.2,25014.3,20949.2,5331.8,7397.7,2066.0
PRT,2021-04-01,53216.3,25621.2,21335.6,6259.5,8138.8,1879.2
PRT,2021-07-01,55311.9,26264.9,21752.2,7294.7,8454.6,1159.9
PRT,2021-10-01,56670.4,26855.8,22108.8,7705.8,8844.9,1139.1
PRT,2022-01-01,58623.4,27308.7,23062.8,8251.8,9190.1,938.3
PRT,2022-04-01,60096.8,28047.8,23780.5,8268.5,9235.7,967.2
PRT,2022-07-01,61610.1,28796.5,24481.1,8332.6,9440.6,1108.0
PRT,2022-10-01,63626.9,29451.2,26775.8,7399.8,9168.9,1769.2
PRT,2023-01-01,66102.1,30728.3,26546.5,8827.2,9637.8,810.7
PRT,2023-04-01,67070.0,31523.1,26690.3,8856.6,9699.8,843.2
PRT,2023-07-01,68228.9,32029.7,26907.1,9292.1,10084.5,792.4
PRT,2023-10-01,68951.6,32767.4,27523.7,8660.5,9725.9,1065.4
PRT,2024-01-01,71016.3,33619.7,28613.4,8783.2,10233.5,1450.3
PRT,2024-04-01,71794.9,34224.2,28111.5,9459.2,10283.0,823.8
PRT,2024-07-01,72925.6,34737.0,28378.5,9810.1,10496.6,686.5
PRT,2024-10-01,74047.5,35386.1,28809.0,9852.5,10882.2,1029.7
PRT,2025-01-01,74635.0,36037.7,28481.6,10115.7,10848.9,733.2
PRT,2025-04-01,75940.7,36760.4,28823.9,10356.4,11263.6,907.2
PRT,2025-07-01,77672.1,37180.9,30396.2,10094.9,11165.0,1070.1
PRT,2025-10-01,78501.8,37644.6,30369.8,10487.4,11626.1,1138.8
PRT,2026-01-01,79406.7,38300.3,30667.2,10439.2,11343.1,903.9
ROU,1995-01-01,1754.4,567.1,1088.4,94.1,160.7,66.6
ROU,1995-04-01,1846.6,642.2,1169.6,45.6,171.5,125.9
ROU,1995-07-01,1938.1,713.8,1154.0,107.7,180.7,73.0
ROU,1995-10-01,2071.5,824.4,1051.5,152.3,195.7,43.4
ROU,1996-01-01,2449.9,839.0,1526.6,90.2,207.8,117.6
ROU,1996-04-01,2633.2,952.6,1545.8,125.5,227.3,101.8
ROU,1996-07-01,3011.9,1078.8,1869.0,114.2,245.1,130.9
ROU,1996-10-01,3292.8,1256.3,1804.1,185.7,319.5,133.8
ROU,1997-01-01,5136.6,1557.3,3373.4,275.4,419.1,143.7
ROU,1997-04-01,5870.6,1817.8,3803.5,303.0,495.0,192.0
ROU,1997-07-01,6857.9,2081.2,4345.5,474.7,646.5,171.8
ROU,1997-10-01,7635.0,2416.0,4579.4,473.2,754.1,280.9
ROU,1998-01-01,8256.6,2897.4,4551.7,698.8,872.8,174.0
ROU,1998-04-01,8871.5,3248.6,4692.6,876.7,975.2,98.5
ROU,1998-07-01,9552.1,3915.1,5021.3,816.2,1093.4,277.2
ROU,1998-10-01,10327.5,4025.9,5176.6,1086.4,1266.9,180.5
ROU,1999-01-01,11487.4,4079.9,6530.9,939.9,1176.4,236.5
ROU,1999-04-01,13375.5,4333.7,7370.7,1820.8,2068.9,248.1
ROU,1999-07-01,14336.8,4950.6,7857.5,1539.8,1824.6,284.8
ROU,1999-10-01,15926.7,5653.1,8878.9,1170.8,1655.3,484.5
ROU,2000-01-01,17814.2,6634.4,9301.6,1756.7,2058.1,301.4
ROU,2000-04-01,19364.1,7595.5,10108.8,1823.1,2387.0,563.9
ROU,2000-07-01,20851.7,8142.4,10712.0,1967.1,2535.7,568.6
ROU,2000-10-01,22843.0,9501.3,11078.4,2251.8,2662.0,410.2
ROU,2001-01-01,25884.6,10177.3,13262.6,2284.7,3043.9,759.2
ROU,2001-04-01,28583.3,12292.1,13463.6,2776.3,3178.1,401.8
ROU,2001-07-01,30509.2,12750.8,14864.5,2937.6,3265.3,327.7
ROU,2001-10-01,32414.3,13459.9,15749.9,3372.1,3836.8,464.7
ROU,2002-01-01,34103.7,13982.5,16317.1,3223.5,3781.2,557.7
ROU,2002-04-01,37501.6,14548.3,19574.4,3797.0,4369.4,572.4
ROU,2002-07-01,39166.8,15490.2,19618.1,3985.6,4598.8,613.2
ROU,2002-10-01,41499.3,16150.8,21272.8,4311.1,4914.8,603.7
ROU,2003-01-01,43107.7,16081.9,21584.6,5062.4,5755.4,693.0
ROU,2003-04-01,46473.4,18467.4,23329.1,4863.8,5814.6,950.8
ROU,2003-07-01,50132.3,18499.2,26025.1,5429.1,6534.3,1105.2
ROU,2003-10-01,52204.2,20627.5,26950.9,4996.7,6109.5,1112.8
ROU,2004-01-01,55183.2,21309.5,28253.8,5654.1,7036.3,1382.2
ROU,2004-04-01,59104.4,22419.5,31011.0,5884.4,7288.8,1404.4
ROU,2004-07-01,63542.2,22609.5,34797.7,5703.5,7139.2,1435.7
ROU,2004-10-01,66858.5,24702.5,35526.7,6815.9,7565.3,749.4
ROU,2005-01-01,68522.5,26662.9,31886.3,9372.9,10600.7,1227.8
ROU,2005-04-01,67966.9,27399.0,34540.3,5737.4,7141.2,1403.8
ROU,2005-07-01,73401.2,29244.2,35836.3,8633.1,9670.6,1037.5
ROU,2005-10-01,76971.3,29689.1,39308.6,8552.0,9835.9,1283.9
ROU,2006-01-01,80178.0,31939.3,38995.0,9106.3,10616.2,1509.9
ROU,2006-04-01,83782.4,30657.9,43489.8,9438.8,11013.1,1574.3
ROU,2006-07-01,87229.6,33288.0,44309.4,9585.2,10946.8,1361.6
ROU,2006-10-01,91572.5,36605.7,46124.8,9222.5,11578.0,2355.5
ROU,2007-01-01,97737.2,34616.0,55116.5,9935.3,10975.3,1040.0
ROU,2007-04-01,103517.0,35934.6,55855.8,11761.4,12866.8,1105.4
ROU,2007-07-01,107532.5,36108.2,59328.7,11421.6,13379.4,1957.8
ROU,2007-10-01,116904.4,37759.9,65310.5,12542.3,14867.1,2324.8
ROU,2008-01-01,125123.9,40400.2,72537.2,14324.6,16023.2,1698.6
ROU,2008-04-01,132550.6,46996.8,72806.2,12233.9,13732.2,1498.3
ROU,2008-07-01,139230.9,51016.5,72700.0,14638.2,17068.8,2430.6
ROU,2008-10-01,142926.0,57312.0,72012.0,12853.7,14611.9,1758.2
ROU,2009-01-01,125703.1,40922.1,73734.2,12670.0,14193.9,1523.9
ROU,2009-04-01,131661.0,45246.8,74287.3,12846.8,14429.0,1582.2
ROU,2009-07-01,132378.3,45849.2,76384.3,9107.8,12479.7,3371.9
ROU,2009-10-01,141177.2,49606.9,78093.6,12170.6,13707.8,1537.2
ROU,2010-01-01,128672.5,44054.9,74078.3,11553.1,13717.8,2164.7
ROU,2010-04-01,134615.0,46791.3,76499.9,12571.5,14561.6,1990.1
ROU,2010-07-01,137388.9,43444.5,76968.7,16056.5,17846.7,1790.2
ROU,2010-10-01,139771.0,46687.5,76958.1,14783.0,16988.5,2205.5
ROU,2011-01-01,145199.0,44309.4,85708.7,16423.5,18114.4,1690.9
ROU,2011-04-01,144770.5,47763.0,82660.2,15726.3,17988.5,2262.2
ROU,2011-07-01,148416.5,46314.9,85469.9,15418.6,17744.9,2326.3
ROU,2011-10-01,148848.9,46220.2,83309.2,17911.3,19677.1,1765.8
ROU,2012-01-01,150483.7,45422.8,89764.0,15947.8,18702.9,2755.1
ROU,2012-04-01,155829.7,48705.1,90104.3,18390.2,19726.3,1336.1
ROU,2012-07-01,156152.4,48830.8,87998.4,18796.4,20059.3,1262.9
ROU,2012-10-01,158748.9,49950.2,90071.7,17233.4,20096.6,2863.2
ROU,2013-01-01,152803.3,51597.7,80379.7,18510.5,20189.3,1678.8
ROU,2013-04-01,156374.6,49826.0,90863.2,17858.1,21061.7,3203.6
ROU,2013-07-01,159751.3,50175.5,91704.5,18265.1,20051.9,1786.8
ROU,2013-10-01,162704.8,50298.8,93982.8,18172.1,20093.1,1921.0
ROU,2014-01-01,163570.6,52014.3,92988.3,18314.1,20930.6,2616.5
ROU,2014-04-01,166288.0,54416.8,94465.8,18446.4,21157.7,2711.3
ROU,2014-07-01,168581.6,55674.3,92390.7,20713.4,22191.7,1478.3
ROU,2014-10-01,170464.8,55889.0,93938.1,19653.9,21388.8,1734.9
ROU,2015-01-01,175778.5,56039.3,99436.8,20680.9,24525.7,3844.8
ROU,2015-04-01,173305.9,54909.4,97102.7,21696.9,23351.4,1654.5
ROU,2015-07-01,180373.5,58757.2,100640.5,20891.8,22928.1,2036.3
ROU,2015-10-01,183090.8,58832.3,100951.2,22609.5,24385.1,1775.6
ROU,2016-01-01,181816.8,64582.1,94167.1,19916.3,20709.8,793.5
ROU,2016-04-01,187753.4,66179.6,101380.4,21900.0,23205.4,1305.4
ROU,2016-07-01,188551.2,67597.8,104584.2,17199.8,22199.6,4999.8
ROU,2016-10-01,194007.7,70574.7,105101.6,18945.2,21221.5,2276.3
ROU,2017-01-01,204719.6,75087.3,108772.3,20204.5,22195.2,1990.7
ROU,2017-04-01,208187.0,77865.5,112877.1,18162.3,21350.1,3187.8
ROU,2017-07-01,217982.5,79958.6,118192.5,20175.6,23264.9,3089.3
ROU,2017-10-01,220731.5,84791.9,116135.5,19397.6,22285.6,2888.0
ROU,2018-01-01,227229.9,87141.7,119423.2,19649.1,23738.3,4089.2
ROU,2018-04-01,235752.4,90733.2,124399.6,21618.6,24787.4,3168.8
ROU,2018-07-01,242554.1,93276.2,127768.6,22433.1,24945.4,2512.3
ROU,2018-10-01,247512.8,93421.0,130829.1,22355.9,26581.1,4225.2
ROU,2019-01-01,252679.0,98951.1,130307.7,21681.9,25784.3,4102.4
ROU,2019-04-01,263018.6,102344.5,137534.7,25309.8,28923.8,3614.0
ROU,2019-07-01,268935.2,103806.7,140414.0,24374.9,28660.7,4285.8
ROU,2019-10-01,275189.3,105615.2,143427.1,26054.4,29120.1,3065.7
ROU,2020-01-01,271026.2,104371.4,147444.8,21055.3,26483.4,5428.1
ROU,2020-04-01,240222.0,100211.4,123845.6,16516.9,25147.1,8630.2
ROU,2020-07-01,268820.7,106245.5,135995.3,26014.1,29723.2,3709.1
ROU,2020-10-01,283581.8,109892.2,146709.8,25348.1,29485.4,4137.3
ROU,2021-01-01,283679.3,109063.3,151601.4,24176.6,30032.5,5855.9
ROU,2021-04-01,289183.6,110679.7,151587.2,29513.8,33272.5,3758.7
ROU,2021-07-01,302547.7,113280.9,160033.2,28934.6,32623.3,3688.7
ROU,2021-10-01,310604.8,116311.5,163949.0,26883.8,31960.3,5076.5
ROU,2022-01-01,330493.9,123431.7,179584.3,32917.8,39390.0,6472.2
ROU,2022-04-01,343588.7,127695.3,190490.7,30085.5,36885.6,6800.1
ROU,2022-07-01,352840.6,131699.0,193180.5,24075.3,36530.5,12455.2
ROU,2022-10-01,357674.5,135799.0,186841.0,28797.7,41140.1,12342.4
ROU,2023-01-01,386547.5,145119.7,210353.3,36353.1,43870.6,7517.5
ROU,2023-04-01,389323.7,151740.4,205241.6,33888.3,41459.6,7571.3
ROU,2023-07-01,398941.3,156304.3,202861.6,36747.8,44575.7,7827.9
ROU,2023-10-01,415936.9,164937.0,207521.5,39680.9,47235.4,7554.5
ROU,2024-01-01,427166.0,173977.4,212062.6,37162.5,42421.9,5259.4
ROU,2024-04-01,439071.5,180899.4,214035.5,45339.7,51753.7,6414.0
ROU,2024-07-01,442592.6,188341.7,211744.2,43608.4,49916.4,6308.0
ROU,2024-10-01,450353.3,192233.9,215128.1,44649.8,50587.9,5938.1
ROU,2025-01-01,463371.8,196232.4,215002.9,45176.3,51651.5,6475.2
ROU,2025-04-01,470428.5,197851.1,227264.1,46686.4,52685.8,5999.4
ROU,2025-07-01,487838.1,199635.3,240502.6,51493.1,56104.3,4611.2
ROU,2025-10-01,494766.5,201102.7,243323.3,52135.1,56398.3,4263.2
ROU,2026-01-01,501667.3,201353.7,243539.1,52339.8,58144.2,5804.4
ROU,2026-04-01,519886.7,,,,,
RUS,2003-01-01,3319232.205999038,,,,,
RUS,2003-04-01,3422798.2027934906,,,,,
RUS,2003-07-01,3658020.514039038,,,,,
RUS,2003-10-01,3724330.5155787864,,,,,
RUS,2004-01-01,4098015.465284174,,,,,
RUS,2004-04-01,4382782.4113523485,,,,,
RUS,2004-07-01,4666768.403698853,,,,,
RUS,2004-10-01,5030664.743217651,,,,,
RUS,2005-01-01,5209043.770784105,,,,,
RUS,2005-04-01,5596388.706076797,,,,,
RUS,2005-07-01,5944258.548541746,,,,,
RUS,2005-10-01,6321020.008132937,,,,,
RUS,2006-01-01,6785596.956516159,,,,,
RUS,2006-04-01,7005232.8165299855,,,,,
RUS,2006-07-01,7413592.485308854,,,,,
RUS,2006-10-01,7581367.912962489,,,,,
RUS,2007-01-01,7943533.776914005,,,,,
RUS,2007-04-01,8533293.790576257,,,,,
RUS,2007-07-01,9097634.017957654,,,,,
RUS,2007-10-01,9912620.952529218,,,,,
RUS,2008-01-01,10395928.34315228,,,,,
RUS,2008-04-01,11236484.069752363,,,,,
RUS,2008-07-01,11839213.309319122,,,,,
RUS,2008-10-01,10733132.055413852,,,,,
RUS,2009-01-01,9726728.768867211,,,,,
RUS,2009-04-01,10136768.688281707,,,,,
RUS,2009-07-01,10736342.70917549,,,,,
RUS,2009-10-01,10914821.4905556,,,,,
RUS,2010-01-01,11642564.255978083,,,,,
RUS,2010-04-01,12042017.2275621,,,,,
RUS,2010-07-01,12507784.503753675,,,,,
RUS,2010-10-01,13332389.850577217,,,,,
RUS,2011-01-01,14109596.852629855,6234942.509803635,5993840.230446104,1949349.1145362463,2035794.0125123817,89044.40265966648
RUS,2011-04-01,14764030.543572951,6452771.03487613,6222275.291401039,2121312.6808115607,2208636.894399642,87783.29071030197
RUS,2011-07-01,15204132.721708257,6693223.732634983,6215531.974803918,2302085.2231108835,2384281.258794464,84017.50058925606
RUS,2011-10-01,15776649.762767494,6967352.98764838,6328241.357432162,2342300.5203293497,2441741.982965516,94767.9246205728
RUS,2012-01-01,16462613.288428985,7234084.913842292,6959537.611038019,2361715.4870663453,2457411.603473551,96594.3743938778
RUS,2012-04-01,16845667.98931133,7447176.592753502,6901150.769045502,2492574.582456483,2585703.9913464845,93141.90629767266
RUS,2012-07-01,17121445.322610095,7626191.731266919,7028924.881602506,2446122.8818560084,2542093.752075878,96332.11670937862
RUS,2012-10-01,17418501.937724575,7835379.136257237,6974851.284257516,2511421.486726712,2597581.990409456,84913.02036871505
RUS,2013-01-01,17808667.35173706,8118999.53190164,7237367.771716784,2492753.9832101874,2584595.8216789826,87272.79112022565
RUS,2013-04-01,17972971.86996263,8353335.560907947,7089896.197300628,2506032.7164541655,2591379.8043657285,86728.45943559604
RUS,2013-07-01,18367506.162714772,8570555.583705058,7244772.158900072,2545690.0241269125,2628266.555416295,85132.79563539525
RUS,2013-10-01,18560559.162260912,8696790.650453417,7308623.465077023,2506538.8210082343,2592862.2118337164,86872.81762120797
RUS,2014-01-01,18896179.690263625,8989678.831222028,7230731.906079906,2644540.63478083,2762912.6808845657,112225.78508254956
RUS,2014-04-01,19596595.888819236,9270380.686646588,7422433.928772613,2846568.819996983,2957492.0644464153,116870.78870502158
RUS,2014-07-01,19831452.40471297,9463679.656120108,7657113.100841236,2730293.272445182,2871004.1067568427,136031.0982162789
RUS,2014-10-01,20349912.86809463,9639762.059186464,7921764.099868103,2760889.3798153265,2879677.1812818404,118990.765192679
RUS,2015-01-01,20221100.14932111,9682038.81737511,7972994.745517013,2538995.144669319,2666648.352161289,120452.57583104796
RUS,2015-04-01,20341921.398995873,9829840.792897396,8337524.484036703,2165187.0029649064,2281670.0238822643,124252.75879967594
RUS,2015-07-01,21029310.316096313,10036845.965552729,8583126.629455073,2391405.4652235233,2520949.5813251263,125697.14753520774
RUS,2015-10-01,21169676.04030493,10141549.944068652,8788220.982039265,2173199.8153642733,2315028.1994143794,137873.29592668207
RUS,2016-01-01,20707676.491520964,9930791.06368636,8409616.940400925,2352008.6195598817,2481328.740894115,123126.26542503345
RUS,2016-04-01,21071133.049752943,10222256.39488718,8580991.873617012,2239711.2476418135,2359636.3998600245,128096.123159598
RUS,2016-07-01,21466813.173474908,10401190.59049321,8681289.100020565,2395631.18882332,2528399.9934798125,129471.33692356184
RUS,2016-10-01,22031280.76418324,10633991.912658706,8973314.476362536,2396707.3611250916,2535347.183519826,136767.82590275956
RUS,2017-01-01,22596376.07606303,10687178.735308804,9531517.220960084,2361813.418695704,2497141.035284651,127576.07089817362
RUS,2017-04-01,22551031.189429812,10868237.415054372,9204324.001183098,2458158.9313794984,2575651.4085851004,128419.74535586988
RUS,2017-07-01,22935026.017244615,11039543.328910008,9393679.209886167,2520536.4886510596,2657832.081505148,134140.70124509133
RUS,2017-10-01,23469239.016294975,11281446.372060722,9585800.901538666,2594268.743586418,2726011.0765005737,129614.99404227128
RUS,2018-01-01,24674887.68024242,11389154.82873674,10469945.11295692,2743902.254306968,2883310.89255943,129102.78261577769
RUS,2018-04-01,25646314.013767373,11482984.512535509,11158199.842697551,3072535.416164611,3177345.5129889543,119271.7690004956
RUS,2018-07-01,26344086.984397795,11662152.145489514,11469177.53544809,3174465.19324608,3293657.5037784856,119641.9963015454
RUS,2018-10-01,26758551.704277422,11881390.929807728,11653268.864650818,3149636.489214093,3280134.2596079395,125894.00546161146
RUS,2019-01-01,26971263.83381574,11754512.960362356,12118227.46397633,3025104.220482038,3171840.4364755033,136693.1958732895
RUS,2019-04-01,27214489.292765565,11916146.886526112,12334685.096472856,3123624.3466444355,3246141.351497682,140225.13691395658
RUS,2019-07-01,27424873.998692065,12134254.052305153,12109345.301146995,3121741.6449888516,3253129.2251905412,130758.4008810714
RUS,2019-10-01,27352498.04166001,12355311.713079596,11934847.832340162,3003152.081109027,3149777.801741399,137354.684310067
RUS,2020-01-01,27206567.49394065,12709471.851159386,11331158.606235215,2922896.7264197683,3074502.551580378,145648.4536191639
RUS,2020-04-01,24187332.580120593,12317113.465455512,9255875.653585246,2676718.9859718564,2902702.473977243,244997.05984585677
RUS,2020-07-01,26822451.437885266,12507923.590746738,11484311.436365968,2799919.874224824,2958497.4568192083,155134.65203818478
RUS,2020-10-01,28337060.279533453,12812347.671330024,12252278.411918929,3225100.5180910127,3386664.2232837267,150258.0505669408
RUS,2021-01-01,29448810.201592453,13257899.045062032,12452430.28183081,3459780.811991636,3640434.06287273,173070.45555304008
RUS,2021-04-01,31515473.984054215,13746658.019223932,14542945.163817491,3520146.6043586084,3655596.2130607017,158901.66799557576
RUS,2021-07-01,32997586.28898299,13658449.523589816,15557459.633397436,3600935.917002759,3762805.919326918,158900.23615899097
SVK,1995-01-01,4669.6,1852.8,2564.9,437.4,656.7,219.3
SVK,1995-04-01,5329.5,1940.7,2682.3,610.1,845.2,235.2
SVK,1995-07-01,4948.6,2002.6,2632.9,386.3,620.1,233.8
SVK,1995-10-01,5080.0,2083.9,2347.6,486.4,711.0,224.6
SVK,1996-01-01,5297.2,2161.8,2665.3,603.1,822.5,219.4
SVK,1996-04-01,5461.7,2206.6,2692.3,475.7,674.6,198.9
SVK,1996-07-01,5640.9,2296.6,2822.2,583.6,793.7,210.0
SVK,1996-10-01,5848.2,2390.1,2828.4,522.3,724.7,202.5
SVK,1997-01-01,5944.1,2492.6,2990.1,533.8,790.9,257.1
SVK,1997-04-01,6085.7,2551.8,2946.4,528.8,777.4,248.6
SVK,1997-07-01,6243.9,2652.9,3009.2,638.6,898.8,260.2
SVK,1997-10-01,6304.6,2673.2,3075.0,486.1,737.1,250.9
SVK,1998-01-01,6472.0,2726.0,3118.6,683.8,875.9,192.1
SVK,1998-04-01,6608.3,2848.0,3065.5,687.1,866.2,179.2
SVK,1998-07-01,6745.8,2840.0,3245.9,669.2,848.0,178.8
SVK,1998-10-01,6969.6,2852.9,3394.1,664.6,845.7,181.1
SVK,1999-01-01,7019.6,2823.0,3655.5,610.7,798.6,188.0
SVK,1999-04-01,7133.3,2912.6,3625.4,676.6,880.5,203.9
SVK,1999-07-01,7201.0,2961.6,3452.8,785.0,935.0,150.0
SVK,1999-10-01,7260.3,2906.6,3476.6,727.9,935.6,207.8
SVK,2000-01-01,7565.5,3188.1,3586.1,775.7,949.0,173.3
SVK,2000-04-01,7783.0,3158.6,3879.6,828.7,1033.5,204.8
SVK,2000-07-01,8024.8,3235.5,3966.8,807.3,1018.5,211.2
SVK,2000-10-01,8258.7,3273.9,4114.8,816.9,1000.4,183.5
SVK,2001-01-01,8325.7,3318.3,4107.7,827.5,1017.2,189.7
SVK,2001-04-01,8541.2,3348.6,4446.7,785.0,963.4,178.4
SVK,2001-07-01,8616.2,3449.0,4435.2,721.8,907.4,185.6
SVK,2001-10-01,8824.3,3488.3,4495.4,883.7,1041.9,158.1
SVK,2002-01-01,9005.5,3567.8,4482.6,913.3,1065.2,151.9
SVK,2002-04-01,9155.4,3666.7,4556.3,920.7,1029.9,109.2
SVK,2002-07-01,9467.4,3712.8,4809.5,963.8,1096.1,132.3
SVK,2002-10-01,9644.0,3791.9,4902.3,984.6,1145.3,160.7
SVK,2003-01-01,9854.6,3861.9,5069.5,940.0,1095.2,155.2
SVK,2003-04-01,10208.7,3965.4,5196.7,983.7,1189.9,206.1
SVK,2003-07-01,10404.4,4038.8,5250.9,1113.1,1279.0,165.9
SVK,2003-10-01,10743.2,4054.1,5430.5,1306.1,1451.8,145.7
SVK,2004-01-01,11148.5,4033.4,5894.7,1274.0,1491.1,217.1
SVK,2004-04-01,11263.0,4147.4,5964.8,1026.9,1296.6,269.7
SVK,2004-07-01,11652.7,4191.6,6266.5,1179.7,1451.5,271.8
SVK,2004-10-01,11932.5,4329.0,6469.8,1219.1,1478.0,258.8
SVK,2005-01-01,12124.6,4484.9,6233.2,1372.3,1588.5,216.2
SVK,2005-04-01,12433.2,4459.7,6481.4,1470.6,1638.4,167.7
SVK,2005-07-01,12711.5,4582.3,6782.8,1379.3,1598.1,218.8
SVK,2005-10-01,13006.5,4781.2,6791.8,1456.4,1602.3,145.9
SVK,2006-01-01,13365.1,4868.4,7037.7,1310.0,1464.4,154.5
SVK,2006-04-01,13916.1,4993.1,7424.0,1517.8,1686.9,169.1
SVK,2006-07-01,14274.1,5096.6,7699.2,1475.2,1638.4,163.2
SVK,2006-10-01,14793.7,5193.4,8455.2,1278.4,1647.4,369.0
SVK,2007-01-01,15132.9,5404.3,8204.1,1511.6,1686.4,174.9
SVK,2007-04-01,15513.3,5468.1,8508.5,1539.2,1758.6,219.3
SVK,2007-07-01,16027.8,5615.6,8845.7,1557.1,1780.1,223.0
SVK,2007-10-01,16506.7,5803.0,9082.1,1641.5,1938.2,296.7
SVK,2008-01-01,16915.8,5901.7,9768.6,1474.7,1776.0,301.4
SVK,2008-04-01,17146.5,6085.1,9623.5,1487.8,1839.5,351.7
SVK,2008-07-01,17267.1,6206.8,9478.9,1555.7,1889.5,333.8
SVK,2008-10-01,17227.2,6064.8,9394.8,1514.2,1836.6,322.4
SVK,2009-01-01,15690.4,6034.1,8256.5,1581.7,1832.9,251.2
SVK,2009-04-01,15839.0,6026.9,8452.6,1361.9,1626.2,264.2
SVK,2009-07-01,16082.0,5983.4,8670.8,1438.3,1685.6,247.4
SVK,2009-10-01,16443.7,6025.5,8939.2,1284.2,1701.6,417.4
SVK,2010-01-01,16792.5,6072.8,9330.3,1479.7,1841.3,361.6
SVK,2010-04-01,17048.8,6227.1,9299.9,1480.0,1734.4,254.4
SVK,2010-07-01,17378.9,6332.3,9496.2,1570.5,1847.6,277.1
SVK,2010-10-01,17506.6,6374.6,9619.0,1444.3,1757.5,313.2
SVK,2011-01-01,17603.6,6450.3,9455.9,1653.3,2010.7,357.4
SVK,2011-04-01,17861.8,6527.8,9623.9,1682.7,2012.5,329.7
SVK,2011-07-01,17958.5,6617.7,9771.4,1587.3,1941.9,354.6
SVK,2011-10-01,18205.7,6575.7,9823.8,1859.8,2158.7,298.9
SVK,2012-01-01,18312.9,6677.3,9959.0,1632.4,1955.6,323.1
SVK,2012-04-01,18390.4,6712.2,9985.6,1691.0,2013.7,322.7
SVK,2012-07-01,18505.9,6754.7,10162.8,1607.1,1984.1,377.0
SVK,2012-10-01,18518.4,6827.5,10047.5,1670.5,1963.5,293.1
SVK,2013-01-01,18551.8,6831.9,10048.5,1661.7,2040.5,378.8
SVK,2013-04-01,18624.4,6833.9,10060.4,1719.4,2134.5,415.1
SVK,2013-07-01,18683.6,6910.9,10020.1,1792.6,2192.2,399.6
SVK,2013-10-01,18782.9,6967.9,10070.4,1725.0,2095.9,370.9
SVK,2014-01-01,18899.6,7053.6,10064.4,1812.9,2208.2,395.3
SVK,2014-04-01,19035.9,7172.7,10040.6,1810.6,2204.5,393.8
SVK,2014-07-01,19232.9,7213.2,10176.8,1870.0,2218.4,348.4
SVK,2014-10-01,19393.9,7248.2,10253.2,1846.1,2241.7,395.6
SVK,2015-01-01,19787.7,7445.9,10477.4,1827.0,2179.4,352.5
SVK,2015-04-01,19994.8,7558.4,10376.5,2015.3,2376.8,361.5
SVK,2015-07-01,20220.6,7656.7,10539.0,2023.0,2394.2,371.2
SVK,2015-10-01,20373.2,7782.1,10673.3,2001.7,2397.7,395.9
SVK,2016-01-01,20274.5,7833.9,10364.1,2009.2,2385.7,376.5
