code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl
CZE,2009-01-01,996452.0,481095.0,202290.0,276172.0,286474.0,572373.0,545780.0,105186.0,88640.0,53637.0,27720.0,39407.0,32658.0,197907.0,226365.0,82.6111179277663,81.34711959554285,75.54702409184104,87.9542667876877,86.81135528915502,98.96226496650095,97.94519318773216,98.3911099470563,75.9821359689351,94.4995507320425,74.05032857829781,115.71575392747027,101.99569005902744,82.84059087236973,72.54056201991328
CZE,2009-04-01,982382.0,482035.0,205488.0,266864.0,259304.0,559430.0,523875.0,98309.0,86063.0,53231.0,28200.0,37780.0,33197.0,198988.0,225128.0,81.83263819298496,81.20946139461226,76.20997351965998,86.7337055791369,88.80791004955768,93.82615418932949,95.46627450551614,93.80003244058126,75.93481444881681,94.85717340556336,77.07655724710963,114.21833902711856,103.5626267352987,82.3571286669757,72.50896184332153
CZE,2009-07-01,976102.0,477561.0,208164.0,264670.0,247289.0,576555.0,533467.0,97644.0,84041.0,52667.0,29395.0,37123.0,33186.0,198204.0,227538.0,81.02663970488135,81.58833478550561,76.39017838466648,87.52546363660414,86.08452881157685,91.4249514772482,93.62535956292592,93.80818338152926,76.79465623743558,96.64556381319387,78.03706063502177,113.9861213461066,105.01898734177216,82.37665570827116,73.97781361354592
CZE,2009-10-01,992438.0,484573.0,209100.0,265784.0,249368.0,601636.0,552239.0,101581.0,81584.0,51158.0,30556.0,36904.0,33368.0,193259.0,235453.0,82.35808628513196,82.21323017933187,76.06402328119316,86.75799981067469,86.47351538794972,92.96097603184218,93.3121444225346,92.39171957142597,75.69212499072219,96.14358203345236,79.45084375568787,110.2632286593564,103.93720408671815,78.8210631069347,78.89194169877702
CZE,2010-01-01,991609.0,494396.0,206339.0,257436.0,253135.0,605663.0,567924.0,99580.0,78896.0,52511.0,25558.0,36956.0,32939.0,199849.0,237789.0,81.63124350685166,82.71060089470039,76.19186529549692,84.75594097544594,84.5866985674712,92.8506602810372,94.21214503976351,90.39332625291614,75.05541444295405,92.12779395768273,77.61783284742468,108.42624105151978,103.7546854820928,81.8151300410613,76.84122085602107
CZE,2010-04-01,1008633.0,500744.0,207263.0,262002.0,267710.0,644679.0,611763.0,103609.0,80844.0,50180.0,26513.0,37189.0,32216.0,201526.0,244606.0,81.99021774738313,83.4651234115184,75.6111441464776,85.18367997190911,87.21587484647387,93.74462881181684,96.16631900287824,90.49374197549196,75.28636084259932,93.61241698380718,77.94044154393391,106.54652761861104,101.61493817814788,82.35130662198884,78.2746714368458
CZE,2010-07-01,1014764.0,501927.0,207236.0,275954.0,287289.0,674383.0,656071.0,111590.0,85296.0,51116.0,27070.0,37024.0,32135.0,203205.0,245431.0,81.52810360895974,84.05685213220616,75.61232792244515,87.98403269980646,86.76568743223531,93.097959634446,96.5264536252354,94.57821624416248,77.08143181181488,96.21473073954864,79.33065674178707,106.3480209111277,101.64157388663968,84.0909749264429,79.26308208538275
CZE,2010-10-01,1013051.0,507875.0,206343.0,271898.0,267710.0,684036.0,652913.0,108787.0,81303.0,52672.0,28143.0,39620.0,31484.0,205732.0,247157.0,81.10409703180353,83.82656833876909,75.9228052100964,87.05471776646496,85.57081303619603,92.98882153747022,96.5901929398398,92.41322482543026,76.55721805290068,96.8110721046924,78.75692617675044,104.23024308113229,98.37520309961256,84.6605873057677,78.15191682582244
CZE,2011-01-01,1013117.0,507478.0,203826.0,262651.0,273540.0,700670.0,672397.0,104844.0,82460.0,46168.0,28316.0,38329.0,32082.0,206307.0,246221.0,80.9863202483187,84.45411155415616,76.41144450942463,84.00611532765939,84.22731583549901,93.04008583371842,96.99227404911372,87.24204500066568,75.85109416537121,91.70506912442396,79.02874686017304,103.8754437789642,99.69546302050964,86.08966708673772,78.79828463532499
CZE,2011-04-01,1019935.0,509981.0,203539.0,266360.0,270472.0,704085.0,668142.0,107498.0,79601.0,49451.0,28949.0,38125.0,32308.0,210221.0,243668.0,81.12356941001113,84.3546135422318,76.85734460610134,84.82640459099508,85.51149387130532,92.6515406722742,97.02397202585982,89.14411762266873,75.78232846847361,92.32650622654543,79.06106620056806,102.89593004426212,99.75915519051442,87.26520242923382,77.92513471593726
CZE,2011-07-01,1025459.0,508817.0,201516.0,267225.0,276968.0,727293.0,689135.0,109209.0,77997.0,50885.0,28207.0,38598.0,32173.0,212185.0,243630.0,81.46897897928913,84.44618892875755,77.69471293793784,86.36319565638938,86.75936686536961,93.6705746892536,98.44968549415918,91.6890553111462,76.7467947141072,93.49735410848156,79.67628947517089,101.71823117061086,99.52361802827356,87.96290538551784,77.58843068378327
CZE,2011-10-01,1032196.0,514609.0,201741.0,270584.0,267050.0,736312.0,687516.0,109200.0,80539.0,49904.0,29988.0,38691.0,32544.0,212868.0,245636.0,81.96136319061371,84.89180031475072,78.03026200772021,86.8523006307275,85.30695169400025,95.96917775188405,100.00654573065628,91.70382687123674,76.86852779766166,95.53015945940771,80.2676659528908,99.974160874396,99.33156304367732,88.27349406583564,77.23941022391745
CZE,2012-01-01,1028912.0,516088.0,201963.0,263563.0,264607.0,780082.0,733828.0,108323.0,75473.0,47164.0,32121.0,37955.0,31365.0,216633.0,244904.0,81.90611594089837,85.51511586482299,77.95271031788918,86.32268122611137,85.70961211434124,96.5667924378819,101.44306866706572,92.95558301582398,75.94385188166633,90.8100198317192,81.35194002633979,100.37287777013805,98.36605406761588,90.00199420020108,77.9097991684243
CZE,2012-04-01,1029270.0,514542.0,200014.0,265130.0,270745.0,767376.0,723407.0,108213.0,76395.0,47524.0,32532.0,38079.0,31121.0,217332.0,243996.0,82.41287065053858,85.94263609396296,77.9866808072616,87.28703353141616,87.18803336231603,96.75091345099136,101.77592630109852,94.61990451707676,76.4003480243617,91.31679572661068,81.93839256479359,99.7877358490566,98.27270430718708,91.09779100473656,78.62570329266642
CZE,2012-07-01,1029086.0,515639.0,200042.0,259763.0,255516.0,784126.0,726237.0,102670.0,76066.0,47668.0,32841.0,37714.0,31046.0,219558.0,245865.0,82.64031819886465,86.35173109063567,78.24012328054538,87.27099858559185,87.9203914362987,97.0741309299792,102.50562820666634,93.938423532641,76.8358956746601,91.72567733990148,82.11481722258338,98.78722791209368,96.84020087962818,91.62260623536824,78.83522727272727
CZE,2012-10-01,1029853.0,518683.0,199289.0,256021.0,266301.0,758328.0,712748.0,100161.0,75313.0,47043.0,32936.0,37268.0,30425.0,221018.0,243545.0,82.9550553018666,86.59958193086499,78.0836516798903,87.16172280079392,87.18060361619726,96.5751043336844,101.21357224205556,93.02332060962358,76.60689037849274,93.67383512544802,81.95277314688099,97.84452204048412,94.83511003054672,92.81517845519409,78.669233576996
CZE,2013-01-01,1025891.0,519545.0,204461.0,255608.0,246780.0,752445.0,697340.0,105455.0,74098.0,42926.0,32493.0,38189.0,31563.0,221502.0,244728.0,82.89164200257105,86.28609959160897,78.02753046325519,86.76265928053061,85.8565300435232,97.82939386847649,101.87909618716743,94.05631516513704,76.08378683643085,88.88658811836083,83.43304660418539,96.9313163104726,94.9291708021294,93.42725182951264,77.92346734084353
CZE,2013-04-01,1033046.0,522939.0,203982.0,253814.0,240693.0,776469.0,711037.0,104601.0,72506.0,43185.0,32760.0,37870.0,31776.0,222928.0,245188.0,83.14782187358391,86.45420368539564,78.24876095195715,86.58988407557263,86.8717674786243,97.6621772554386,101.9162409627502,93.492250764198,75.7211187000021,89.32301900841831,83.9139344262295,96.76512673753066,94.87355566834862,94.0164307764976,77.92602386204003
CZE,2013-07-01,1041626.0,524152.0,207070.0,257206.0,254941.0,794181.0,738718.0,106921.0,72901.0,44128.0,32480.0,37323.0,31834.0,223196.0,245127.0,83.52271679401372,86.70290370497801,78.17738379292639,87.02062800902665,87.75303678563684,97.93845835111198,102.12342989225252,93.56874070184652,76.44899799704275,89.41843971631205,85.17333613048723,96.19081982423134,95.3770560565659,94.3766252986321,77.84948217217736
CZE,2013-10-01,1067220.0,527651.0,206829.0,265579.0,273494.0,825358.0,766112.0,110936.0,74412.0,45490.0,34000.0,37753.0,32792.0,222828.0,248218.0,84.52471184757324,87.1123783045766,78.34075723830735,88.71914961850422,88.40810204490649,99.69620944275268,103.05834051900987,95.80875558127283,77.46166578183067,91.180597314091,86.76568162098708,96.30867346938776,96.74012449479304,94.53521078957527,78.40732843717919
CZE,2014-01-01,1069749.0,528944.0,207607.0,270367.0,260774.0,874278.0,801854.0,114194.0,75744.0,45868.0,33790.0,38408.0,32801.0,223163.0,248170.0,85.06984123197309,87.15390141504149,78.5652114680149,90.13885879077831,87.84173437352628,102.10939516501074,104.74960025917837,98.82733732009795,78.76708055156922,89.0692661708449,88.3121635042601,96.75777805768988,96.2583636577063,94.55418276727002,78.98447172351456
CZE,2014-04-01,1086276.0,533146.0,210566.0,267540.0,275525.0,876814.0,809775.0,114731.0,72511.0,45774.0,33668.0,39214.0,33153.0,223388.0,250613.0,85.58907511645351,87.41545731342403,79.19915447081081,88.83561393663896,88.79997163815442,101.59563312604357,104.1205922893351,96.6701212473564,77.8516212153747,88.24924328597042,88.00480957733225,96.5719351819928,96.6898040130658,94.27881693564724,79.43410100856424
CZE,2014-07-01,1101696.0,540512.0,209913.0,270018.0,282322.0,897745.0,828796.0,116065.0,71392.0,46977.0,34703.0,40014.0,33872.0,225077.0,254063.0,86.02577737381877,87.92530175358688,79.29743574245606,88.58364198847177,89.48371003578436,102.7574989641208,105.41407147281517,96.61777437400109,77.40984104265608,87.87153251903257,87.93584025947699,96.81821481284328,97.322146879669,94.64254177564356,80.02387521890867
CZE,2014-10-01,1118901.0,544615.0,217477.0,274713.0,290611.0,910375.0,844177.0,120080.0,73316.0,46531.0,33932.0,42038.0,33543.0,224292.0,257525.0,86.43639641894538,88.00237208821325,80.57299944797028,88.49776752636767,89.7745526888098,102.26760833935263,104.82647033623118,95.96803196803197,76.81250523845445,91.08009708737865,86.25317742755465,95.83713295641073,97.46055728273818,94.8922217756436,79.98689274100118
CZE,2015-01-01,1141440.0,549722.0,215332.0,289840.0,302391.0,922199.0,848204.0,125762.0,74981.0,50101.0,38232.0,42351.0,34230.0,226809.0,260403.0,86.63280106196221,87.89954556938142,80.53286658887592,90.20487810950694,89.28252974696625,102.12195070633872,104.03530462257024,99.16418287047988,79.55628176426275,86.74146020533597,89.3730422179625,96.38589863219464,98.46109592981446,94.03124300390536,80.39635812398309
CZE,2015-04-01,1157664.0,556841.0,218517.0,298770.0,325248.0,927137.0,870079.0,131561.0,78152.0,49586.0,38576.0,44103.0,35030.0,229327.0,264099.0,86.65279420350603,88.15783015985346,81.07214674215498,89.82916313387332,90.35996966220029,101.51227657186654,104.18074076557512,99.2875740538093,78.63798273329175,87.32850777548828,87.19513573382157,97.01922653878306,98.87659478378684,94.1292123301728,80.73854187047544
CZE,2015-07-01,1173550.0,561818.0,222676.0,302877.0,317279.0,936399.0,864622.0,131360.0,80086.0,50797.0,39731.0,44711.0,35191.0,229957.0,266111.0,86.95320360927481,88.16413256523042,81.76877542926808,90.4672154651246,90.32931242117373,100.34839060899236,102.59835652199708,99.47445741893468,79.81144861675836,87.9997921141986,87.98024756969818,96.98908870040565,98.684800897364,93.59830677493538,81.00076401170064
CZE,2015-10-01,1181553.0,569626.0,223641.0,303848.0,309989.0,941525.0,863228.0,135001.0,79087.0,50513.0,38450.0,45965.0,36800.0,231891.0,268136.0,87.1371690650745,88.25404104803087,81.54580458848066,90.20811685419945,90.35709809339758,99.42857806652192,101.27528573674442,97.11533619641612,80.9347401168681,90.39225510897964,87.53955786262323,97.67318317042074,99.72629468036097,92.43251646231604,81.62360769916866
CZE,2016-01-01,1198971.0,574817.0,224461.0,296906.0,304464.0,947292.0,852063.0,126482.0,79088.0,50140.0,40213.0,46802.0,36963.0,232072.0,272928.0,88.1274917383072,88.4867489316634,82.1419161238381,90.30289942790056,89.81079980885293,98.58895769370868,98.93283514503273,97.25718767541466,80.14511405437723,90.55281645626772,89.2590783982953,98.11122990168332,98.8553395202054,92.252773681135,81.86227313219295
CZE,2016-04-01,1199351.0,579096.0,227903.0,288755.0,302164.0,936950.0,846762.0,126963.0,66441.0,52485.0,41994.0,46604.0,37404.0,232441.0,275908.0,87.88907380008632,88.64207244178375,82.11980902621386,89.74542267419635,90.32709358427846,97.98036732572524,98.9339701782714,97.91390319893884,80.4984431224784,86.53323001335465,88.12271792504302,98.54520849192252,99.58996751690718,93.07915939196872,82.53823901591186
CZE,2016-07-01,1215374.0,587472.0,229626.0,296391.0,303373.0,941151.0,846248.0,130051.0,68856.0,52596.0,43993.0,47622.0,38700.0,234823.0,282586.0,88.19552336824995,89.06907389522551,82.44773096933335,91.61782707073704,90.81392564210022,98.28955572102775,99.37795418915032,100.23043960786732,83.1554031206222,86.02129434277023,90.51126427322292,98.21601666426052,99.84520123839008,93.24219153278644,83.15388350228787
CZE,2016-10-01,1226949.0,600592.0,233014.0,294635.0,303658.0,953202.0,863517.0,125539.0,66933.0,59446.0,41605.0,47992.0,39492.0,238623.0,287521.0,88.34808142762608,89.94089220277255,83.01293926525494,91.24566820376398,91.57606810800053,98.76870949191004,100.82256045731792,97.84114910099836,83.88224678547259,88.92844854668122,89.57135783332257,98.62923611253828,101.20444877248732,93.71583197184869,83.93523884034786
CZE,2017-01-01,1251410.0,614178.0,235908.0,301822.0,299042.0,1013774.0,911492.0,125987.0,70295.0,60085.0,44104.0,49807.0,41171.0,242610.0,293443.0,88.83117030617902,90.99000733338764,83.91718838929994,92.6257706743266,91.02287427519138,100.1925232203956,102.5502207971198,99.40508596271135,84.79288798822706,90.56310855213576,90.47902348958868,97.6301552454132,100.06319115323856,95.1699140524786,84.66965208007525
CZE,2017-04-01,1292893.0,623225.0,239256.0,308195.0,327792.0,1020423.0,917803.0,128709.0,70660.0,62416.0,45082.0,51656.0,42274.0,245467.0,300937.0,89.08307805095174,91.23628107025586,84.6049393193584,92.45609614150032,92.1729789920338,98.49833008359236,101.0471302180356,98.14401073637174,85.47339389614002,91.38506588579796,90.4824983943481,97.54144793987687,100.17060802805554,95.6155077651788,85.95523108517634
CZE,2017-07-01,1313012.0,635431.0,240913.0,312008.0,335790.0,999820.0,898942.0,128032.0,69699.0,65013.0,47900.0,53639.0,42994.0,248801.0,305305.0,89.92081151249806,91.80671540439796,85.58188277087034,92.77392881567602,92.401802962009,96.50939881194849,98.29197113812826,97.3094579393792,86.9509350166544,91.17209850227184,92.49604140115088,97.47405913245744,99.55080114846716,96.2107501933488,86.66765075751339
CZE,2017-10-01,1329758.0,648441.0,248875.0,309995.0,339953.0,1003049.0,910560.0,125383.0,69049.0,66118.0,47733.0,53996.0,43048.0,254641.0,310811.0,90.60031245762984,92.70183604935588,87.69410744928629,90.42948865675038,92.05110083967628,95.75162306823616,97.5744619291788,92.78625925953334,85.67192327257838,91.9122553380783,90.16263387544625,97.93060920978654,97.78746990141292,97.20494879047804,88.00655778552984
CZE,2018-01-01,1344730.0,657378.0,256381.0,323539.0,336780.0,1022127.0,927936.0,129915.0,74618.0,67976.0,50084.0,54260.0,43151.0,256739.0,315888.0,91.26020012052837,93.08797915575128,88.9924434123703,91.95811649276789,91.35271348319178,96.04182092211244,97.30331682488284,94.11743398413446,87.40541173714419,93.2110192384165,92.02726788306414,96.40566423253914,97.75275808168904,96.524952816356,88.57831865851607
CZE,2018-04-01,1358556.0,665021.0,259998.0,334850.0,346460.0,1027853.0,940776.0,134434.0,77913.0,70586.0,50952.0,54774.0,43845.0,257554.0,322984.0,91.65887974999106,93.89490597392768,89.28962686951594,92.91916296442238,92.86305875037188,96.70324604334957,98.70043214014812,95.30676194932435,88.49325337331334,93.88933226922052,92.59791004089053,97.01381509032944,98.05873012323038,97.00788706506265,90.41674948280738
CZE,2018-07-01,1379735.0,677279.0,267464.0,351462.0,366113.0,1043222.0,974343.0,137185.0,83574.0,75052.0,54695.0,55866.0,44594.0,258948.0,330052.0,92.5211766662375,94.88544185512184,90.93146754244606,94.7459509586146,94.50223534634962,97.51105295134832,100.17735637218313,97.06440063961962,91.18622615982194,94.48466002794808,94.6280276816609,97.03001250521052,98.43498223075734,97.6561586646704,92.07986809544668
CZE,2018-10-01,1399685.0,685923.0,270242.0,353370.0,357078.0,1060642.0,974200.0,138655.0,83658.0,73160.0,56841.0,55227.0,45002.0,263480.0,333732.0,93.09003433135008,95.47979109015084,91.35754055853984,94.46400359282396,94.83740398814392,98.35138596151224,100.89241422021722,95.09553790653334,92.98122770164385,96.12782004283444,93.08125634559327,96.2008779264214,97.87724563921876,99.22758547966151,92.7938072954464
CZE,2019-01-01,1442167.0,697263.0,276550.0,363310.0,379488.0,1061965.0,973099.0,143807.0,83490.0,71392.0,63634.0,55909.0,47107.0,261468.0,342086.0,94.55090570196572,95.9150378494523,93.20203153804415,93.96353291090134,95.47828712323252,98.66161388591853,100.11110893922856,95.8975453290566,89.8834067199931,95.52430523034106,93.39125585218017,96.57632447185227,96.25459746628523,97.38173096261424,92.6213928704872
CZE,2019-04-01,1462303.0,705692.0,283226.0,368054.0,364800.0,1074887.0,966302.0,141182.0,84584.0,75977.0,65297.0,56487.0,47063.0,265475.0,347721.0,95.20009687304488,96.52917794015862,94.45179965517586,94.66336422301268,96.42605089328904,98.6305882396122,100.2445160252919,95.04325288633076,92.64200127050886,97.10513534930088,93.66008290660814,97.5629555425058,96.73593554089332,98.02962213499453,93.93751924832912
CZE,2019-07-01,1482970.0,718349.0,290260.0,385836.0,383317.0,1068278.0,977234.0,142075.0,88075.0,80015.0,74575.0,56559.0,47742.0,266907.0,356965.0,96.09968648706096,97.63479764213707,95.97243759939956,98.35704507738076,97.43695983731573,98.16918014227151,100.051088575714,99.55643692014463,96.4719155275149,98.7559088160152,97.75712450515168,98.2711887966084,98.29119657415796,99.70004856000897,96.46425203148772
